Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
TMEM123	ENST00000361236.3	transmembrane protein 123 	2135	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.16	0.66	2009, 2011
PPAP2B	ENST00000371250.3	phosphatidic acid phosphatase type 2B 	81	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.15	-0.15	0.79	2007, 2011
MESDC1	ENST00000267984.2	mesoderm development candidate 1 	84	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.79	2005, 2007, 2009, 2011
RPS6KB1	ENST00000225577.4	ribosomal protein S6 kinase, 70kDa, polypeptide 1 	16	2	1	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.15	-0.15	0.71	2005, 2007, 2009, 2011
NEURL4	ENST00000315614.7	neuralized homolog 4 (Drosophila) 	469	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.62	2007, 2009, 2011
LONRF1	ENST00000398246.3	LON peptidase N-terminal domain and ring finger 1 	36	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.15	-0.15	0.57	2007
PDE10A	ENST00000366882.1	phosphodiesterase 10A 	371	1	1	0	0	2	0	1	1	1	hsa-miR-128-3p	-0.15	-0.23	0.93	2011
LMBR1L	ENST00000267102.8	limb development membrane protein 1-like 	346	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.15	-0.15	0.25	2007, 2009, 2011
PEAK1	ENST00000312493.4	pseudopodium-enriched atypical kinase 1 	209	1	0	0	1	0	0	0	0	3	hsa-miR-128-3p	-0.15	-0.17	0.76	2009, 2011
DYNLL2	ENST00000579991.2	dynein, light chain, LC8-type 2 	1162	2	1	0	1	1	0	1	0	7	hsa-miR-128-3p	-0.15	-0.33	0.78	
PNISR	ENST00000369239.5	PNN-interacting serine/arginine-rich protein 	600	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.15	-0.23	0.59	2011
LCOR	ENST00000371103.3	ligand dependent nuclear receptor corepressor 	94	1	1	0	0	1	0	0	1	2	hsa-miR-128-3p	-0.15	-0.17	0.85	2011
RREB1	ENST00000379938.2	ras responsive element binding protein 1 	340	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.58	2011
PDE3B	ENST00000282096.4	phosphodiesterase 3B, cGMP-inhibited 	258	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.15	-0.15	0.79	2009, 2011
TRAPPC8	ENST00000283351.4	trafficking protein particle complex 8 	502	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.77	2007, 2009, 2011
SPOPL	ENST00000280098.4	speckle-type POZ protein-like 	216	1	0	1	0	0	0	0	0	3	hsa-miR-128-3p	-0.15	-0.16	0.49	2005, 2007, 2009, 2011
C17orf70	ENST00000327787.8	chromosome 17 open reading frame 70 	329	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.23	2007, 2009, 2011
MAPKAPK3	ENST00000446044.1	mitogen-activated protein kinase-activated protein kinase 3 	155	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.39	0.80	2009, 2011
HOXC6	ENST00000243108.4	homeobox C6 	63	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.59	2005, 2007, 2009, 2011
KCNAB1	ENST00000302490.8	potassium voltage-gated channel, shaker-related subfamily, beta member 1 	5	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.15	-0.15	0.40	2005, 2007, 2009, 2011
MAP4K5	ENST00000013125.4	mitogen-activated protein kinase kinase kinase kinase 5 	634	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.39	2005, 2007, 2009, 2011
CTDSPL2	ENST00000260327.4	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2 	457	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.35	2007
PARD6B	ENST00000371610.2	par-6 family cell polarity regulator beta 	277	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.78	2007, 2009, 2011
APPBP2	ENST00000083182.3	amyloid beta precursor protein (cytoplasmic tail) binding protein 2 	907	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.15	-0.15	0.78	2007, 2009, 2011
ABCA1	ENST00000374736.3	ATP-binding cassette, sub-family A (ABC1), member 1 	184	2	1	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.15	-0.15	0.63	2007, 2009, 2011
SORL1	ENST00000260197.7	sortilin-related receptor, L(DLR class) A repeats containing 	40	3	1	1	1	1	0	1	0	0	hsa-miR-128-3p	-0.15	-0.17	0.93	2011
DMBX1	ENST00000360032.3	diencephalon/mesencephalon homeobox 1 	31	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.18	0.63	
ZMYM4	ENST00000314607.6	zinc finger, MYM-type 4 	280	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.15	-0.17	0.72	2009
PAIP2B	ENST00000244221.8	poly(A) binding protein interacting protein 2B 	42	1	0	0	1	2	0	1	1	2	hsa-miR-128-3p	-0.15	-0.21	0.71	2009, 2011
FOSB	ENST00000586615.1	FBJ murine osteosarcoma viral oncogene homolog B 	11	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.62	2007, 2011
TRIM67	ENST00000444294.3	tripartite motif containing 67 	41	1	0	1	0	2	1	1	0	2	hsa-miR-128-3p	-0.15	-0.22	0.47	2009, 2011
GDF6	ENST00000287020.5	growth differentiation factor 6 	14	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.15	-0.15	0.75	2009, 2011
PRPF19	ENST00000227524.4	pre-mRNA processing factor 19 	1583	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.60	2009, 2011
TXNIP	ENST00000369317.4	thioredoxin interacting protein 	11	2	1	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.15	-0.34	0.42	2011
MAP3K4	ENST00000366919.2	mitogen-activated protein kinase kinase kinase 4 	241	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.14	-0.14	0.57	
ARHGAP21	ENST00000396432.2	Rho GTPase activating protein 21 	10	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	< 0.1	2005, 2007
LANCL3	ENST00000378621.3	LanC lantibiotic synthetase component C-like 3 (bacterial) 	15	1	1	0	0	1	0	1	0	2	hsa-miR-128-3p	-0.14	-0.34	0.90	2009, 2011
RUFY3	ENST00000381006.3	RUN and FYVE domain containing 3 	162	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.17	0.56	2011
PCDH9	ENST00000377861.3	protocadherin 9 	102	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.15	0.54	
CSRNP1	ENST00000273153.5	cysteine-serine-rich nuclear protein 1 	544	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.71	2007, 2009, 2011
EYA1	ENST00000388742.4	eyes absent homolog 1 (Drosophila) 	222	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.51	2007
GRAMD2	ENST00000309731.7	GRAM domain containing 2 	5	1	0	1	0	2	0	2	0	0	hsa-miR-128-3p	-0.14	-0.14	0.19	2009, 2011
PIK3R1	ENST00000521381.1	phosphoinositide-3-kinase, regulatory subunit 1 (alpha) 	217	1	0	1	0	1	0	1	0	3	hsa-miR-128-3p	-0.14	-0.14	0.37	2007, 2009, 2011
CCNY	ENST00000374706.1	cyclin Y 	672	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.16	0.69	2011
PAPSS2	ENST00000361175.4	3'-phosphoadenosine 5'-phosphosulfate synthase 2 	874	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.14	-0.21	0.66	
TNIK	ENST00000436636.2	TRAF2 and NCK interacting kinase 	106	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.14	-0.16	0.74	
GSPT2	ENST00000340438.4	G1 to S phase transition 2 	97	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.52	2011
FBXO21	ENST00000427718.2	F-box protein 21 	1035	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.14	-0.14	0.47	2009, 2011
CPEB3	ENST00000412050.4	cytoplasmic polyadenylation element binding protein 3 	48	2	0	0	2	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.17	0.86	2005, 2007, 2009, 2011
SATB2	ENST00000417098.1	SATB homeobox 2 	820	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.65	2007, 2009, 2011
TMEM110	ENST00000355083.5	transmembrane protein 110 	306	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.14	-0.14	0.61	2007, 2011
MGAT4B	ENST00000337755.5	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B 	533	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.21	2005, 2007, 2009, 2011
PRICKLE1	ENST00000455697.1	prickle homolog 1 (Drosophila) 	146	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	ORF	
WSB1	ENST00000262394.2	WD repeat and SOCS box containing 1 	175	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.14	-0.24	0.60	2007, 2009, 2011
LYSMD3	ENST00000509384.1	LysM, putative peptidoglycan-binding, domain containing 3 	92	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.15	0.56	2011
SRL	ENST00000399609.3	sarcalumenin 	5	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.14	-0.14	0.78	2009, 2011
CCNJ	ENST00000265992.5	cyclin J 	5	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.14	-0.14	0.73	2007, 2009, 2011
HLX	ENST00000366903.6	H2.0-like homeobox 	28	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.14	-0.23	0.69	2007, 2009, 2011
SLC35F1	ENST00000360388.4	solute carrier family 35, member F1 	56	1	0	0	1	0	0	0	0	3	hsa-miR-128-3p	-0.14	-0.14	0.61	2007, 2009, 2011
ZNF24	ENST00000589881.1	zinc finger protein 24 	1796	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.14	-0.14	0.47	2007, 2009, 2011
CHST1	ENST00000308064.2	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1 	5	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.76	2005, 2007, 2011
MPP2	ENST00000377184.3	membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2) 	78	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.15	0.70	2005, 2007, 2009, 2011
ARHGAP19-SLIT1	ENST00000453547.2	ARHGAP19-SLIT1 readthrough (NMD candidate) 	15	1	1	0	0	7	0	3	4	2	hsa-miR-128-3p	-0.14	-0.14	< 0.1	
ELFN2	ENST00000402918.2	extracellular leucine-rich repeat and fibronectin type III domain containing 2 	22	1	0	0	1	1	1	0	0	1	hsa-miR-128-3p	-0.14	-0.16	0.78	2007, 2009, 2011
NF1	ENST00000358273.4	neurofibromin 1 	161	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.14	-0.14	0.64	2011
ARHGEF37	ENST00000333677.6	Rho guanine nucleotide exchange factor (GEF) 37 	5	1	0	1	0	1	0	0	1	2	hsa-miR-128-3p	-0.14	-0.14	0.42	2009, 2011
LPPR5	ENST00000370188.3	Lipid phosphate phosphatase-related protein type 5  	23	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.14	-0.18	0.60	2011
MNT	ENST00000174618.4	MNT, MAX dimerization protein 	146	1	0	1	0	1	1	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.37	2005, 2007, 2009, 2011
GPR75	ENST00000394705.2	G protein-coupled receptor 75 	35	1	0	0	1	2	0	1	1	1	hsa-miR-128-3p	-0.14	-0.16	0.75	
PRELID2	ENST00000334744.4	PRELI domain containing 2 	63	1	1	0	0	2	0	1	1	2	hsa-miR-128-3p	-0.14	-0.19	0.24	
PURA	ENST00000331327.3	purine-rich element binding protein A 	367	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.14	-0.23	0.53	
SURF4	ENST00000545297.1	surfeit 4 	3667	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.14	-0.15	0.74	2009, 2011
EPB41L2	ENST00000531410.1	erythrocyte membrane protein band 4.1-like 2 	353	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.14	-0.14	0.17	
B3GNT7	ENST00000287590.5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 	5	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.14	-0.14	0.78	2011
NPTX1	ENST00000306773.4	neuronal pentraxin I 	1876	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.55	2005, 2007, 2009, 2011
GHR	ENST00000230882.4	growth hormone receptor 	102	1	0	1	0	2	0	0	2	0	hsa-miR-128-3p	-0.14	-0.16	0.55	
TCF4	ENST00000354452.3	transcription factor 4 	394	2	0	2	0	0	0	0	0	3	hsa-miR-128-3p	-0.14	-0.15	0.75	2009, 2011
MGAT1	ENST00000333055.3	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase 	831	1	0	1	0	2	0	2	0	1	hsa-miR-128-3p	-0.14	-0.17	0.78	2005, 2007, 2009, 2011
SRSF1	ENST00000258962.4	serine/arginine-rich splicing factor 1 	1430	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.14	-0.15	0.71	2005, 2007, 2009, 2011
PLAG1	ENST00000316981.3	pleiomorphic adenoma gene 1 	58	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.14	-0.17	0.69	2005, 2007, 2009, 2011
RALGAPA2	ENST00000202677.7	Ral GTPase activating protein, alpha subunit 2 (catalytic) 	24	2	0	0	2	0	0	0	0	1	hsa-miR-128-3p	-0.14	-0.17	0.84	2011
FBRSL1	ENST00000434748.2	fibrosin-like 1 	778	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.90	2011
KIAA1109	ENST00000388738.3	KIAA1109 	591	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.67	2009, 2011
MBTD1	ENST00000586178.1	mbt domain containing 1 	113	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.65	2011
CHIC1	ENST00000373504.6	cysteine-rich hydrophobic domain 1 	16	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.54	2011
REEP2	ENST00000254901.5	receptor accessory protein 2 	606	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.14	-0.14	0.12	
IPO7	ENST00000379719.3	importin 7 	1331	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.13	0.56	2005, 2007, 2011
CCNK	ENST00000389879.5	cyclin K 	1777	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.13	-0.25	0.78	2005, 2007, 2009, 2011
PRR12	ENST00000418929.2	proline rich 12 	95	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.13	-0.28	0.85	2009, 2011
VAT1L	ENST00000302536.2	vesicle amine transport 1-like 	123	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.13	-0.13	0.71	2009, 2011
TBC1D22B	ENST00000373491.3	TBC1 domain family, member 22B 	127	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.13	-0.13	0.70	2005, 2007, 2009, 2011
MFHAS1	ENST00000276282.6	malignant fibrous histiocytoma amplified sequence 1 	130	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.13	-0.13	0.67	2007, 2009, 2011
NRK	ENST00000243300.9	Nik related kinase 	5	2	0	0	2	0	0	0	0	1	hsa-miR-128-3p	-0.13	-0.13	0.89	2005, 2007, 2009, 2011
ITGA2	ENST00000296585.5	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) 	50	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.13	0.63	2007, 2009, 2011
NFIA	ENST00000403491.3	nuclear factor I/A 	5	2	0	1	1	0	0	0	0	3	hsa-miR-128-3p	-0.13	-0.13	0.86	2011
HIVEP3	ENST00000372583.1	human immunodeficiency virus type I enhancer binding protein 3 	84	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.13	-0.13	0.79	
RSBN1	ENST00000261441.5	round spermatid basic protein 1 	54	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.13	-0.13	0.32	2005, 2007, 2009, 2011
NETO2	ENST00000562435.1	neuropilin (NRP) and tolloid (TLL)-like 2 	723	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.13	-0.21	0.21	
KCNJ3	ENST00000295101.2	potassium inwardly-rectifying channel, subfamily J, member 3 	21	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.13	-0.13	0.74	
PDS5B	ENST00000315596.10	PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae) 	1493	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.13	0.64	2007, 2009, 2011
PMF1-BGLAP	ENST00000490491.1	PMF1-BGLAP readthrough 	82	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.13	ORF	
CDYL2	ENST00000570137.2	chromodomain protein, Y-like 2 	239	1	0	1	0	0	0	0	0	2	hsa-miR-128-3p	-0.13	-0.17	0.31	
DOCK11	ENST00000276204.6	dedicator of cytokinesis 11 	40	2	1	1	0	2	0	2	0	0	hsa-miR-128-3p	-0.13	-0.24	0.93	2011
SIRT1	ENST00000212015.6	sirtuin 1 	220	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.13	-0.14	0.34	2005, 2007, 2009, 2011
CDK18	ENST00000360066.2	cyclin-dependent kinase 18 	262	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.13	0.75	2007, 2009, 2011
CLCN3	ENST00000513761.1	chloride channel, voltage-sensitive 3 	1142	2	0	0	2	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.22	0.92	2005, 2007
CREBRF	ENST00000540014.1	CREB3 regulatory factor 	24	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.13	-0.13	0.68	2007, 2009, 2011
LYPD3	ENST00000244333.3	LY6/PLAUR domain containing 3 	13	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.13	0.63	2007, 2009, 2011
FKBP14	ENST00000222803.5	FK506 binding protein 14, 22 kDa 	939	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.17	0.64	
EN2	ENST00000297375.4	engrailed homeobox 2 	86	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.13	-0.18	0.77	2007, 2009, 2011
CNR1	ENST00000369501.2	cannabinoid receptor 1 (brain) 	40	1	0	1	0	1	0	0	1	1	hsa-miR-128-3p	-0.13	-0.13	0.48	2005, 2007, 2009, 2011
NPTX2	ENST00000265634.3	neuronal pentraxin II 	56	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.19	0.19	2005, 2007, 2009, 2011
ZCCHC24	ENST00000372336.3	zinc finger, CCHC domain containing 24 	359	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.13	0.77	2007, 2009, 2011
BICC1	ENST00000373886.3	bicaudal C homolog 1 (Drosophila) 	165	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.13	0.64	
ABCA12	ENST00000272895.7	ATP-binding cassette, sub-family A (ABC1), member 12 	5	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.13	-0.13	0.13	2009, 2011
SOX11	ENST00000322002.3	SRY (sex determining region Y)-box 11 	1100	1	0	0	1	0	0	0	0	3	hsa-miR-128-3p	-0.13	-0.14	0.54	2007, 2009, 2011
SEMA6A	ENST00000343348.6	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A 	106	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.13	-0.15	0.68	2007, 2009, 2011
ZZZ3	ENST00000370801.3	zinc finger, ZZ-type containing 3 	338	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.13	-0.15	0.79	2005, 2007, 2009, 2011
PPIG	ENST00000260970.3	peptidylprolyl isomerase G (cyclophilin G) 	470	1	1	0	0	0	0	0	0	3	hsa-miR-128-3p	-0.13	-0.30	0.88	
TOX4	ENST00000405508.1	TOX high mobility group box family member 4 	309	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.13	-0.15	0.13	
GORASP1	ENST00000319283.3	golgi reassembly stacking protein 1, 65kDa 	102	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.18	0.78	2009, 2011
ARID3A	ENST00000263620.3	AT rich interactive domain 3A (BRIGHT-like) 	320	1	0	1	0	1	0	0	1	0	hsa-miR-128-3p	-0.13	-0.15	0.27	
FRYL	ENST00000503238.1	FRY-like 	276	2	1	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.23	0.85	2007, 2009, 2011
PLEKHH1	ENST00000329153.5	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1 	125	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.13	-0.14	0.69	2005, 2007, 2009, 2011
NKX3-2	ENST00000382438.5	NK3 homeobox 2 	36	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.18	0.54	2009, 2011
CLCN5	ENST00000376088.3	chloride channel, voltage-sensitive 5 	154	2	0	1	1	0	0	0	0	0	hsa-miR-128-3p	-0.13	-0.27	0.83	2007, 2009, 2011
C6orf223	ENST00000439969.2	chromosome 6 open reading frame 223 	17	1	1	0	0	0	0	0	0	2	hsa-miR-128-3p	-0.12	-0.18	0.37	2011
MEPCE	ENST00000310512.2	methylphosphate capping enzyme 	1024	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.12	-0.13	0.60	2007, 2009
DNAJC13	ENST00000260818.6	DnaJ (Hsp40) homolog, subfamily C, member 13 	256	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.12	-0.12	0.67	2007, 2009, 2011
GPR133	ENST00000376682.4	G protein-coupled receptor 133 	57	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.12	-0.12	0.67	2011
TFDP2	ENST00000499676.2	transcription factor Dp-2 (E2F dimerization partner 2) 	128	1	0	1	0	1	0	0	1	1	hsa-miR-128-3p	-0.12	-0.26	0.87	2011
FIGN	ENST00000333129.3	fidgetin 	10	2	0	1	1	2	0	1	1	0	hsa-miR-128-3p	-0.12	-0.25	0.76	
PELI2	ENST00000267460.4	pellino E3 ubiquitin protein ligase family member 2 	229	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.12	-0.12	0.77	2009, 2011
E2F3	ENST00000346618.3	E2F transcription factor 3 	91	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.12	-0.12	0.76	2007, 2009, 2011
OAF	ENST00000328965.4	OAF homolog (Drosophila) 	1447	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.12	-0.12	0.75	2011
SGPP1	ENST00000247225.6	sphingosine-1-phosphate phosphatase 1 	1340	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.12	-0.12	0.55	2005, 2007
CREB1	ENST00000432329.2	cAMP responsive element binding protein 1 	295	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.12	-0.27	0.76	2007, 2011
RAD54L2	ENST00000409535.2	RAD54-like 2 (S. cerevisiae) 	215	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.12	-0.12	0.71	
EPB41	ENST00000373798.1	erythrocyte membrane protein band 4.1 (elliptocytosis 1, RH-linked) 	53	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.12	-0.12	0.71	2005, 2007, 2009, 2011
SNAI1	ENST00000244050.2	snail family zinc finger 1 	486	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.12	-0.12	0.70	2009, 2011
DTNA	ENST00000283365.9	dystrobrevin, alpha 	144	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.12	-0.12	0.68	2007, 2011
PEG10	ENST00000482108.1	paternally expressed 10 	8778	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.12	-0.12	0.58	2009, 2011
C7orf60	ENST00000297145.4	chromosome 7 open reading frame 60 	39	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.12	-0.12	0.25	2005, 2007, 2009, 2011
MAPK1	ENST00000215832.6	mitogen-activated protein kinase 1 	630	1	0	1	0	4	0	1	3	4	hsa-miR-128-3p	-0.12	-0.20	0.13	
GNA13	ENST00000439174.2	guanine nucleotide binding protein (G protein), alpha 13 	190	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.12	-0.14	0.64	2009, 2011
STK32B	ENST00000282908.5	serine/threonine kinase 32B 	196	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.12	-0.12	0.54	
FOXP4	ENST00000373063.3	forkhead box P4 	228	1	0	0	1	2	0	2	0	1	hsa-miR-128-3p	-0.12	-0.15	0.75	2005, 2007, 2009, 2011
CPEB4	ENST00000265085.5	cytoplasmic polyadenylation element binding protein 4 	472	1	0	0	1	1	0	0	1	3	hsa-miR-128-3p	-0.12	-0.18	0.68	2005, 2007, 2009, 2011
HNRNPF	ENST00000357065.4	heterogeneous nuclear ribonucleoprotein F 	240	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.12	-0.18	0.54	2005, 2007, 2009, 2011
IKZF2	ENST00000457361.1	IKAROS family zinc finger 2 (Helios) 	32	1	0	0	1	1	0	0	1	2	hsa-miR-128-3p	-0.12	-0.13	0.52	2007, 2009, 2011
MAN2A2	ENST00000360468.3	mannosidase, alpha, class 2A, member 2 	340	1	0	0	1	2	0	2	0	0	hsa-miR-128-3p	-0.12	-0.14	0.52	2009, 2011
RAB39B	ENST00000369454.3	RAB39B, member RAS oncogene family 	10	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.12	-0.28	0.60	
BHLHE41	ENST00000242728.4	basic helix-loop-helix family, member e41 	50	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.12	-0.13	0.89	2009, 2011
LMTK2	ENST00000297293.5	lemur tyrosine kinase 2 	51	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.12	-0.12	0.67	2005, 2007, 2009, 2011
CCDC120	ENST00000376396.3	coiled-coil domain containing 120 	170	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.12	-0.12	0.59	2011
NPAS3	ENST00000346562.2	neuronal PAS domain protein 3 	9	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.12	-0.12	0.24	2011
