Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
TMEM189-UBE2V1	ENST00000341698.2	TMEM189-UBE2V1 readthrough 	1621	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.66	2007, 2009, 2007, 2009
TMEM189	ENST00000557021.1	transmembrane protein 189 	1621	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.66	2011
CNR1	ENST00000369501.2	cannabinoid receptor 1 (brain) 	40	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.11	-0.11	0.34	2005, 2007, 2009, 2011
ZC3H12C	ENST00000278590.3	zinc finger CCCH-type containing 12C 	150	1	0	1	0	2	1	1	0	2	rno-miR-128-3p	-0.11	-0.14	0.69	2009, 2011
C15orf27	ENST00000388942.3	chromosome 15 open reading frame 27 	17	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.57	2005, 2007, 2009, 2011
CDH11	ENST00000394156.3	cadherin 11, type 2, OB-cadherin (osteoblast) 	448	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.11	-0.11	0.76	2007, 2009, 2011
NXF1	ENST00000531709.2	nuclear RNA export factor 1 	1017	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.53	2005, 2007, 2009, 2011
LMBR1L	ENST00000267102.8	limb development membrane protein 1-like 	346	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.25	2007, 2009, 2011
CCNY	ENST00000374706.1	cyclin Y 	672	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.11	-0.12	0.69	2011
FRYL	ENST00000503238.1	FRY-like 	276	2	1	1	0	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.20	0.85	2007, 2009, 2011
MAN2A1	ENST00000261483.4	mannosidase, alpha, class 2A, member 1 	1521	1	0	0	1	1	0	1	0	1	rno-miR-128-3p	-0.11	-0.12	0.67	2005, 2007, 2009, 2011
SH3PXD2A	ENST00000369774.4	SH3 and PX domains 2A 	152	1	0	1	0	1	0	1	0	2	rno-miR-128-3p	-0.11	-0.11	0.19	
PURA	ENST00000331327.3	purine-rich element binding protein A 	367	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.11	-0.18	0.53	
CDH5	ENST00000341529.3	cadherin 5, type 2 (vascular endothelium) 	8	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.68	2007, 2009, 2011
NCAN	ENST00000252575.6	neurocan 	5	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.58	2007, 2009, 2011
WSB1	ENST00000262394.2	WD repeat and SOCS box containing 1 	175	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.21	0.60	2007, 2009, 2011
UBE2F	ENST00000272930.4	ubiquitin-conjugating enzyme E2F (putative) 	905	1	0	0	1	1	1	0	0	0	rno-miR-128-3p	-0.11	-0.41	0.57	2007, 2011
PHF20	ENST00000374012.3	PHD finger protein 20 	191	1	0	1	0	1	0	1	0	1	rno-miR-128-3p	-0.11	-0.20	0.32	2007, 2009, 2011
USP42	ENST00000306177.5	ubiquitin specific peptidase 42 	86	2	0	0	2	0	0	0	0	1	rno-miR-128-3p	-0.11	-0.38	0.87	2007, 2009, 2011
ZZZ3	ENST00000370801.3	zinc finger, ZZ-type containing 3 	338	1	0	0	1	3	0	3	0	1	rno-miR-128-3p	-0.11	-0.21	0.79	2005, 2007, 2009, 2011
SLCO3A1	ENST00000318445.6	solute carrier organic anion transporter family, member 3A1 	133	1	0	1	0	1	1	0	0	0	rno-miR-128-3p	-0.11	-0.13	0.18	2011
HIVEP3	ENST00000372583.1	human immunodeficiency virus type I enhancer binding protein 3 	84	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.79	
CREBRF	ENST00000540014.1	CREB3 regulatory factor 	24	1	0	0	1	1	0	0	1	1	rno-miR-128-3p	-0.11	-0.11	0.68	2007, 2009, 2011
TGFBR3	ENST00000212355.4	transforming growth factor, beta receptor III 	245	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.11	-0.11	0.78	2011
RAD54L2	ENST00000409535.2	RAD54-like 2 (S. cerevisiae) 	215	1	0	0	1	1	0	1	0	3	rno-miR-128-3p	-0.11	-0.11	0.71	
WNK3	ENST00000375169.3	WNK lysine deficient protein kinase 3 	55	1	0	0	1	1	0	0	1	2	rno-miR-128-3p	-0.11	-0.11	0.62	
BRPF3	ENST00000357641.6	bromodomain and PHD finger containing, 3 	7032	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.53	2007, 2011
MSI1	ENST00000257552.2	musashi RNA-binding protein 1 	287	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.51	2005, 2007
LRP6	ENST00000261349.4	low density lipoprotein receptor-related protein 6 	157	1	0	0	1	1	1	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.58	2009, 2011
BMPR2	ENST00000374574.2	bone morphogenetic protein receptor, type II (serine/threonine kinase) 	287	2	0	1	1	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.17	0.56	2009, 2011
BICC1	ENST00000373886.3	bicaudal C homolog 1 (Drosophila) 	165	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.10	-0.10	0.64	
C1orf21	ENST00000235307.6	chromosome 1 open reading frame 21 	935	1	1	0	0	1	0	0	1	3	rno-miR-128-3p	-0.10	-0.47	0.80	2005, 2007, 2009, 2011
PLAG1	ENST00000316981.3	pleiomorphic adenoma gene 1 	58	1	0	0	1	1	1	0	0	0	rno-miR-128-3p	-0.10	-0.12	0.69	2005, 2007, 2009, 2011
SERTAD2	ENST00000313349.3	SERTA domain containing 2 	119	1	0	1	0	1	1	0	0	1	rno-miR-128-3p	-0.10	-0.11	0.42	2005, 2007, 2009, 2011
E2F6	ENST00000362009.4	E2F transcription factor 6 	70	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.10	-0.13	0.72	2007, 2009, 2011
ZNF24	ENST00000589881.1	zinc finger protein 24 	1796	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.10	-0.10	0.47	2007, 2009, 2011
BBX	ENST00000415149.2	bobby sox homolog (Drosophila) 	141	1	0	0	1	1	1	0	0	0	rno-miR-128-3p	-0.10	-0.17	0.56	
MDN1	ENST00000369393.3	MDN1, midasin homolog (yeast) 	42	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.10	-0.10	0.90	
BAHD1	ENST00000416165.1	bromo adjacent homology domain containing 1 	76	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.10	-0.10	0.69	2005, 2007, 2009, 2011
ITCH	ENST00000374864.4	itchy E3 ubiquitin protein ligase 	769	1	0	1	0	1	0	0	1	0	rno-miR-128-3p	-0.10	-0.11	0.50	2011
KIAA1045	ENST00000242315.3	KIAA1045 	42	1	1	0	0	0	0	0	0	2	rno-miR-128-3p	-0.10	-0.26	0.61	2009, 2011
CRTC1	ENST00000338797.6	CREB regulated transcription coactivator 1 	322	1	0	0	1	2	0	2	0	0	rno-miR-128-3p	-0.10	-0.11	0.55	
DAB2IP	ENST00000408936.3	DAB2 interacting protein 	1787	1	0	0	1	1	0	1	0	2	rno-miR-128-3p	-0.10	-0.10	0.60	
TMTC2	ENST00000321196.3	transmembrane and tetratricopeptide repeat containing 2 	173	1	1	0	0	0	0	0	0	2	rno-miR-128-3p	-0.10	-0.10	0.43	2007, 2009, 2011
NF1	ENST00000358273.4	neurofibromin 1 	161	1	1	0	0	1	0	1	0	1	rno-miR-128-3p	-0.10	-0.11	0.64	2011
LIN7A	ENST00000552864.1	lin-7 homolog A (C. elegans) 	86	1	0	1	0	1	0	0	1	0	rno-miR-128-3p	-0.10	-0.18	0.52	
FURIN	ENST00000268171.3	furin (paired basic amino acid cleaving enzyme) 	2306	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.10	-0.10	0.29	2005, 2007, 2009, 2011
IREB2	ENST00000258886.8	iron-responsive element binding protein 2 	1096	1	0	1	0	0	0	0	0	2	rno-miR-128-3p	-0.10	-0.15	0.12	
SLC5A3	ENST00000381151.3	solute carrier family 5 (sodium/myo-inositol cotransporter), member 3 	24	1	1	0	0	0	0	0	0	2	rno-miR-128-3p	-0.10	-0.56	0.90	2009
NRARP	ENST00000356628.2	NOTCH-regulated ankyrin repeat protein 	56	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.10	-0.20	0.72	2011
SLC5A3	ENST00000608209.1	sodium/myo-inositol cotransporter  	24	1	1	0	0	0	0	0	0	2	rno-miR-128-3p	-0.10	-0.56	0.90	2011
KCNA6	ENST00000433855.1	potassium voltage-gated channel, shaker-related subfamily, member 6 	5	1	0	0	1	2	0	2	0	0	rno-miR-128-3p	-0.10	-0.10	0.49	
LSM12	ENST00000585388.1	LSM12 homolog (S. cerevisiae) 	20	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.10	-0.13	0.53	2007
GPATCH2	ENST00000366934.3	G patch domain containing 2 	158	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.10	-0.10	0.24	
TANC2	ENST00000424789.2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 	155	1	0	1	0	3	1	0	2	2	rno-miR-128-3p	-0.10	-0.11	0.16	2009, 2011
MANEAL	ENST00000397631.3	mannosidase, endo-alpha-like 	381	1	0	0	1	1	0	0	1	0	rno-miR-128-3p	-0.10	-0.21	0.70	2007, 2009, 2011
ABL2	ENST00000502732.1	c-abl oncogene 2, non-receptor tyrosine kinase 	892	1	0	0	1	1	0	1	0	2	rno-miR-128-3p	-0.10	-0.10	0.79	2009, 2011
FIGN	ENST00000333129.3	fidgetin 	10	2	0	1	1	0	0	0	0	0	rno-miR-128-3p	-0.10	-0.19	0.76	
ZBTB39	ENST00000300101.2	zinc finger and BTB domain containing 39 	7	2	0	1	1	0	0	0	0	0	rno-miR-128-3p	-0.10	-0.10	0.67	2007, 2009, 2011
DCP2	ENST00000389063.2	decapping mRNA 2 	155	1	0	1	0	1	0	1	0	3	rno-miR-128-3p	-0.10	-0.15	0.35	2005, 2007, 2009, 2011
PTPRT	ENST00000373187.1	protein tyrosine phosphatase, receptor type, T 	5	2	1	1	0	1	0	0	1	1	rno-miR-128-3p	-0.10	-0.10	0.97	2005, 2007, 2009, 2011
RNF146	ENST00000356799.2	ring finger protein 146 	1504	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.10	-0.10	ORF	
ITGA5	ENST00000293379.4	integrin, alpha 5 (fibronectin receptor, alpha polypeptide) 	5599	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.10	-0.10	0.68	2005, 2007, 2009, 2011
TRERF1	ENST00000541110.1	transcriptional regulating factor 1 	52	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.10	-0.10	0.56	2011
NPTX2	ENST00000265634.3	neuronal pentraxin II 	56	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.09	-0.14	0.19	2005, 2007, 2009, 2011
GLIPR2	ENST00000377960.4	GLI pathogenesis-related 2 	218	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.09	-0.36	< 0.1	2009, 2011
LSAMP	ENST00000490035.2	limbic system-associated membrane protein 	19	1	0	1	0	2	0	0	2	0	rno-miR-128-3p	-0.09	-0.39	0.22	2011
ENAH	ENST00000366844.3	enabled homolog (Drosophila) 	415	1	1	0	0	2	0	1	1	2	rno-miR-128-3p	-0.09	-0.32	0.92	2005, 2007, 2009, 2011
GSK3B	ENST00000264235.8	glycogen synthase kinase 3 beta 	498	1	1	0	0	0	0	0	0	2	rno-miR-128-3p	-0.09	-0.13	0.57	2011
SIPA1L3	ENST00000222345.6	signal-induced proliferation-associated 1 like 3 	1578	2	0	1	1	0	0	0	0	0	rno-miR-128-3p	-0.09	-0.09	0.79	2007, 2009, 2011
PHLPP2	ENST00000568954.1	PH domain and leucine rich repeat protein phosphatase 2 	172	1	0	0	1	3	0	2	1	1	rno-miR-128-3p	-0.09	-0.09	0.54	2007, 2009, 2011
ZFP36L2	ENST00000282388.3	ZFP36 ring finger protein-like 2 	317	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.09	-0.16	0.78	2011
ZNF664	ENST00000538932.2	zinc finger protein 664 	736	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.09	-0.27	0.19	2009, 2011
ZMAT3	ENST00000311417.2	zinc finger, matrin-type 3 	459	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.09	-0.19	0.65	2011
INO80D	ENST00000403263.1	INO80 complex subunit D 	5	1	1	0	0	4	0	2	2	3	rno-miR-128-3p	-0.09	-0.09	0.75	2009, 2011
ZNF280C	ENST00000370978.4	zinc finger protein 280C 	138	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.09	-0.09	0.74	2011
EIF2S2	ENST00000374980.2	eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa 	575	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.09	-0.40	0.79	2007, 2009, 2011
NFASC	ENST00000401399.1	neurofascin 	10	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.09	-0.09	0.49	2007, 2011
OPA1	ENST00000392438.3	optic atrophy 1 (autosomal dominant) 	962	1	1	0	0	1	0	1	0	1	rno-miR-128-3p	-0.09	-0.28	0.19	
ADCYAP1R1	ENST00000304166.4	adenylate cyclase activating polypeptide 1 (pituitary) receptor type I 	9	1	0	1	0	4	0	1	3	3	rno-miR-128-3p	-0.09	-0.11	0.34	2011
ITGA8	ENST00000378076.3	integrin, alpha 8 	7	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.09	-0.09	0.75	
NOL4	ENST00000261592.5	nucleolar protein 4 	12	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.09	-0.09	0.68	2007, 2009, 2011
LMTK2	ENST00000297293.5	lemur tyrosine kinase 2 	51	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.09	-0.09	0.67	2005, 2007, 2009, 2011
MTMR4	ENST00000579925.1	myotubularin related protein 4 	150	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.09	-0.09	< 0.1	2005, 2007, 2011
GDF11	ENST00000257868.5	growth differentiation factor 11 	847	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.09	-0.10	0.25	2011
ZNF275	ENST00000370251.3	zinc finger protein 275 	465	1	1	0	0	1	0	0	1	0	rno-miR-128-3p	-0.09	-0.09	< 0.1	
RBM12B	ENST00000399300.2	RNA binding motif protein 12B 	143	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.09	-0.15	0.73	2009, 2011
NEO1	ENST00000261908.6	neogenin 1 	261	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.09	-0.24	0.90	2005, 2007, 2009, 2011
ZC3H12B	ENST00000338957.4	zinc finger CCCH-type containing 12B 	29	2	0	1	1	0	0	0	0	0	rno-miR-128-3p	-0.09	-0.09	0.88	2007, 2009, 2011
IKZF5	ENST00000368886.5	IKAROS family zinc finger 5 (Pegasus) 	83	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.08	-0.20	0.72	
EPB41	ENST00000373798.1	erythrocyte membrane protein band 4.1 (elliptocytosis 1, RH-linked) 	53	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.08	-0.08	0.71	2005, 2007, 2009, 2011
UNC80	ENST00000439458.1	unc-80 homolog (C. elegans) 	5	1	1	0	0	1	0	1	0	0	rno-miR-128-3p	-0.08	-0.08	0.63	2011
TNIK	ENST00000436636.2	TRAF2 and NCK interacting kinase 	106	1	0	0	1	2	0	0	2	2	rno-miR-128-3p	-0.08	-0.13	0.74	
ADAM19	ENST00000257527.4	ADAM metallopeptidase domain 19 	981	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.08	-0.08	0.71	2007, 2009, 2011
ITGA2	ENST00000296585.5	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) 	50	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.08	-0.08	0.63	2007, 2009, 2011
FRMD4A	ENST00000358621.4	FERM domain containing 4A 	192	1	0	1	0	2	0	1	1	0	rno-miR-128-3p	-0.08	-0.11	0.13	2005, 2007, 2009, 2011
ZFHX4	ENST00000521891.2	zinc finger homeobox 4 	194	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.08	-0.08	0.68	2005, 2007, 2009, 2011
ADCY3	ENST00000260600.5	adenylate cyclase 3 	479	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.08	-0.08	0.50	2005, 2007, 2009, 2011
SRGAP2	ENST00000414007.1	SLIT-ROBO Rho GTPase activating protein 2 	98	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.08	-0.09	0.81	
SLC38A4	ENST00000447411.1	solute carrier family 38, member 4 	10	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.08	-0.08	0.59	2005, 2007, 2011
UBN2	ENST00000473989.3	ubinuclein 2 	238	1	0	1	0	1	0	1	0	4	rno-miR-128-3p	-0.08	-0.09	0.89	2009, 2011
ARHGAP19-SLIT1	ENST00000453547.2	ARHGAP19-SLIT1 readthrough (NMD candidate) 	15	1	1	0	0	3	0	2	1	2	rno-miR-128-3p	-0.08	-0.08	< 0.1	
WIPF2	ENST00000323571.4	WAS/WASL interacting protein family, member 2 	214	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.08	-0.10	0.72	2007, 2009, 2011
RREB1	ENST00000379938.2	ras responsive element binding protein 1 	340	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.08	-0.08	0.58	2011
COLGALT2	ENST00000367521.1	collagen beta(1-O)galactosyltransferase 2 	70	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.08	-0.30	0.75	2007, 2009, 2011
LOX	ENST00000231004.4	lysyl oxidase 	3441	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.08	-0.17	0.72	2011
SFMBT1	ENST00000394752.3	Scm-like with four mbt domains 1 	116	1	1	0	0	2	0	0	2	1	rno-miR-128-3p	-0.08	-0.33	0.22	
ATP9A	ENST00000311637.5	ATPase, class II, type 9A 	1511	1	0	1	0	3	1	1	1	0	rno-miR-128-3p	-0.08	-0.09	0.26	
ELAVL2	ENST00000380110.4	ELAV like neuron-specific RNA binding protein 2 	78	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.08	-0.09	0.63	2007
SHANK3	ENST00000414786.2	SH3 and multiple ankyrin repeat domains 3 	5	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.08	-0.08	0.62	
KMT2A	ENST00000534358.1	lysine (K)-specific methyltransferase 2A 	1092	2	0	2	0	2	0	1	1	1	rno-miR-128-3p	-0.08	-0.08	0.57	2005, 2007, 2009, 2011
MBOAT2	ENST00000305997.3	membrane bound O-acyltransferase domain containing 2 	1145	1	1	0	0	1	0	1	0	2	rno-miR-128-3p	-0.08	-0.26	0.82	
PTPN4	ENST00000263708.2	protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte) 	215	1	0	1	0	1	0	1	0	4	rno-miR-128-3p	-0.08	-0.21	0.40	2005, 2007
ACVR2A	ENST00000241416.7	activin A receptor, type IIA 	109	2	1	1	0	0	0	0	0	1	rno-miR-128-3p	-0.08	-0.52	0.64	2007, 2009, 2011
DGKI	ENST00000453654.2	diacylglycerol kinase, iota 	16	1	0	1	0	2	0	1	1	1	rno-miR-128-3p	-0.08	-0.25	0.85	
ZNF395	ENST00000344423.5	zinc finger protein 395 	1044	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.08	-0.08	0.51	
AMD1	ENST00000368885.3	adenosylmethionine decarboxylase 1 	725	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.08	-0.16	0.63	2005, 2007
PAPPA	ENST00000328252.3	pregnancy-associated plasma protein A, pappalysin 1 	350	1	0	0	1	0	0	0	0	3	rno-miR-128-3p	-0.08	-0.08	0.77	2005, 2007, 2009, 2011
ADCY6	ENST00000357869.3	adenylate cyclase 6 	6	2	0	1	1	0	0	0	0	0	rno-miR-128-3p	-0.07	-0.07	0.81	2007, 2009, 2011
SLK	ENST00000335753.4	STE20-like kinase 	260	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.07	-0.10	0.12	
RALGAPA2	ENST00000202677.7	Ral GTPase activating protein, alpha subunit 2 (catalytic) 	24	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.07	-0.09	0.63	2011
KPNA3	ENST00000261667.3	karyopherin alpha 3 (importin alpha 4) 	104	1	0	0	1	1	0	0	1	4	rno-miR-128-3p	-0.07	-0.21	0.60	2005, 2007, 2011
ZNF638	ENST00000355812.3	zinc finger protein 638 	15	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.07	-0.07	ORF	
STK39	ENST00000355999.4	serine threonine kinase 39 	266	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.07	-0.10	0.65	2005, 2007, 2009, 2011
COL3A1	ENST00000304636.3	collagen, type III, alpha 1 	215	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.07	-0.20	0.22	
SOS1	ENST00000426016.1	son of sevenless homolog 1 (Drosophila) 	189	1	0	0	1	3	0	1	2	0	rno-miR-128-3p	-0.07	-0.23	0.85	2011
USP49	ENST00000394253.3	ubiquitin specific peptidase 49 	44	1	1	0	0	0	0	0	0	2	rno-miR-128-3p	-0.07	-0.28	0.90	
CNTN2	ENST00000331830.4	contactin 2 (axonal) 	5	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.07	-0.07	0.53	2009, 2011
TSTD2	ENST00000341170.4	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2 	219	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.07	-0.07	0.62	2005, 2007, 2009, 2011
APBA2	ENST00000558402.1	amyloid beta (A4) precursor protein-binding, family A, member 2 	388	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.07	-0.50	0.91	2005, 2007, 2009, 2011
SLC7A11	ENST00000280612.5	solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11 	61	1	0	0	1	2	0	2	0	3	rno-miR-128-3p	-0.07	-0.21	0.76	2007, 2009, 2011
MGAT4B	ENST00000337755.5	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B 	533	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.07	-0.07	0.21	2005, 2007, 2009, 2011
EFNB2	ENST00000245323.4	ephrin-B2 	25	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.07	-0.07	0.55	
CNNM2	ENST00000369878.4	cyclin M2 	517	2	0	0	2	4	0	3	1	1	rno-miR-128-3p	-0.07	-0.18	0.85	
PGM2L1	ENST00000298198.4	phosphoglucomutase 2-like 1 	183	1	0	0	1	1	0	1	0	3	rno-miR-128-3p	-0.07	-0.14	0.75	2007, 2009, 2011
ZNF704	ENST00000327835.3	zinc finger protein 704 	124	1	1	0	0	4	1	2	1	5	rno-miR-128-3p	-0.07	-0.14	0.85	2011
FAM129A	ENST00000367511.3	family with sequence similarity 129, member A 	213	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.07	-0.07	0.23	
EN2	ENST00000297375.4	engrailed homeobox 2 	86	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.07	-0.11	0.77	2007, 2009, 2011
NPAS3	ENST00000346562.2	neuronal PAS domain protein 3 	9	1	0	1	0	1	0	0	1	1	rno-miR-128-3p	-0.07	-0.07	0.24	2011
GABBR2	ENST00000259455.2	gamma-aminobutyric acid (GABA) B receptor, 2 	214	1	0	1	0	0	0	0	0	2	rno-miR-128-3p	-0.06	-0.06	0.27	2007, 2009, 2011
MYH10	ENST00000360416.3	myosin, heavy chain 10, non-muscle 	134	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.06	-0.07	0.59	2009, 2011
SPTY2D1	ENST00000336349.5	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae) 	241	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.06	-0.28	0.67	2007
RORB	ENST00000376896.3	RAR-related orphan receptor B 	5	1	0	1	0	2	0	1	1	3	rno-miR-128-3p	-0.06	-0.06	0.14	2005, 2007
BRSK2	ENST00000382179.1	BR serine/threonine kinase 2 	15	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.06	-0.16	0.77	
CCDC88A	ENST00000336838.6	coiled-coil domain containing 88A 	141	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.06	-0.14	0.25	2005, 2007, 2009, 2011
TTC28	ENST00000397906.2	tetratricopeptide repeat domain 28 	227	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.06	-0.13	0.51	2011
NPR1	ENST00000368680.3	natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A) 	30	1	1	0	0	1	0	1	0	0	rno-miR-128-3p	-0.06	-0.30	0.84	2009, 2011
JOSD1	ENST00000216039.5	Josephin domain containing 1 	24	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.06	-0.13	0.43	2009, 2011
MEIS2	ENST00000397624.3	Meis homeobox 2 	63	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.06	-0.07	0.67	2005, 2007, 2009, 2011
NR1D2	ENST00000312521.4	nuclear receptor subfamily 1, group D, member 2 	154	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.06	-0.14	0.52	
KIF5C	ENST00000435030.1	kinesin family member 5C 	19	1	1	0	0	0	0	0	0	2	rno-miR-128-3p	-0.06	-0.10	< 0.1	
NAIF1	ENST00000373078.4	nuclear apoptosis inducing factor 1 	19	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.06	-0.10	0.40	
IGSF3	ENST00000369486.3	immunoglobulin superfamily, member 3 	141	1	0	1	0	1	0	0	1	1	rno-miR-128-3p	-0.06	-0.10	0.64	2005, 2007, 2009, 2011
NETO2	ENST00000562435.1	neuropilin (NRP) and tolloid (TLL)-like 2 	723	1	0	1	0	0	0	0	0	3	rno-miR-128-3p	-0.06	-0.23	0.21	
SASH1	ENST00000367467.3	SAM and SH3 domain containing 1 	79	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.06	-0.06	0.33	2005, 2007, 2009, 2011
PTBP2	ENST00000609116.1	polypyrimidine tract binding protein 2 	70	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.06	-0.13	0.21	
C11orf84	ENST00000294244.4	chromosome 11 open reading frame 84 	232	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.06	-0.23	0.59	
NEK6	ENST00000373603.1	NIMA-related kinase 6 	3449	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.05	-0.22	0.77	2007, 2009, 2011
N4BP1	ENST00000262384.3	NEDD4 binding protein 1 	105	1	0	0	1	1	0	1	0	1	rno-miR-128-3p	-0.05	-0.07	0.74	
PTPN9	ENST00000306726.2	protein tyrosine phosphatase, non-receptor type 9 	644	1	1	0	0	1	0	1	0	0	rno-miR-128-3p	-0.05	-0.41	0.69	2005, 2007, 2009, 2011
