Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
KANK2	ENST00000586659.1	KN motif and ankyrin repeat domains 2 	1735	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.28	-0.28	0.66	2009, 2011
SERTAD3	ENST00000392028.4	SERTA domain containing 3 	765	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.28	0.84	2007, 2009, 2011
STEAP3	ENST00000409811.1	STEAP family member 3, metalloreductase 	160	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.28	-0.31	0.93	2007, 2009, 2011
PALLD	ENST00000261509.6	palladin, cytoskeletal associated protein 	4423	1	0	1	0	1	0	0	1	1	rno-miR-124-3p	-0.28	-0.28	0.78	2007, 2009, 2011
RBL1	ENST00000373664.3	retinoblastoma-like 1 (p107) 	88	1	0	1	0	1	0	0	1	2	rno-miR-124-3p	-0.28	-0.44	0.59	2007, 2009, 2011
TP53INP2	ENST00000374810.3	tumor protein p53 inducible nuclear protein 2 	12	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.28	-0.28	0.93	2007, 2009, 2011
FSTL5	ENST00000306100.5	follistatin-like 5 	5	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.28	-0.28	0.88	2007, 2009, 2011
GLI3	ENST00000395925.3	GLI family zinc finger 3 	544	1	1	0	0	0	0	0	0	3	rno-miR-124-3p	-0.28	-0.30	0.98	2007, 2009, 2011
IQGAP1	ENST00000268182.5	IQ motif containing GTPase activating protein 1 	5523	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.28	-0.29	0.89	2007, 2009, 2011
AKAP6	ENST00000557272.1	A kinase (PRKA) anchor protein 6 	5	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.28	-0.28	0.88	2007, 2009, 2011
FAM76A	ENST00000373954.6	family with sequence similarity 76, member A 	173	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.29	0.83	2007, 2011
CHODL	ENST00000400128.1	chondrolectin 	26	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.48	0.78	2007, 2009, 2011
MTMR10	ENST00000435680.1	myotubularin related protein 10 	30	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.28	-0.30	0.93	2007, 2009, 2011
GFPT2	ENST00000253778.8	glutamine-fructose-6-phosphate transaminase 2 	70	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.28	0.92	2007, 2009, 2011
RHOQ	ENST00000238738.4	ras homolog family member Q 	179	2	1	0	1	1	0	0	1	1	rno-miR-124-3p	-0.28	-0.33	> 0.99	2007, 2011
CNOT11	ENST00000289382.3	CCR4-NOT transcription complex, subunit 11 	830	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.34	0.92	2007, 2009, 2011
EIF3B	ENST00000397011.2	eukaryotic translation initiation factor 3, subunit B 	315	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.28	0.93	2007, 2009, 2011
SYT14	ENST00000367015.1	synaptotagmin XIV 	16	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.28	-0.28	0.89	
RNF165	ENST00000269439.7	ring finger protein 165 	18	2	0	1	1	0	0	0	0	2	rno-miR-124-3p	-0.28	-0.28	0.90	2007, 2009, 2011
ITM2C	ENST00000326407.6	integral membrane protein 2C 	67220	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.28	0.88	2007, 2009, 2011
PHIP	ENST00000275034.4	pleckstrin homology domain interacting protein 	668	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.28	0.86	2011
RCC2	ENST00000375436.4	regulator of chromosome condensation 2 	180	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.28	-0.28	0.91	2007, 2009, 2011
EYA3	ENST00000373871.3	eyes absent homolog 3 (Drosophila) 	50	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.28	0.98	2011
TACC1	ENST00000330691.6	transforming, acidic coiled-coil containing protein 1 	186	1	0	0	1	2	0	0	2	1	rno-miR-124-3p	-0.28	-0.33	0.87	2007, 2009, 2011
SLC25A37	ENST00000519973.1	solute carrier family 25 (mitochondrial iron transporter), member 37 	145	1	0	1	0	1	0	1	0	1	rno-miR-124-3p	-0.28	-0.46	0.89	
HOXA5	ENST00000222726.3	homeobox A5 	63	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.28	0.89	2011
SNIP1	ENST00000296215.6	Smad nuclear interacting protein 1 	355	1	0	0	1	1	0	1	0	0	rno-miR-124-3p	-0.28	-0.28	0.87	2007, 2009, 2011
NRP1	ENST00000374875.1	neuropilin 1 	586	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.28	0.86	2007, 2009, 2011
ZBTB11	ENST00000312938.4	zinc finger and BTB domain containing 11 	179	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.28	-0.28	0.90	2007, 2009, 2011
SPRED1	ENST00000299084.4	sprouty-related, EVH1 domain containing 1 	547	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.28	-0.29	0.64	2007, 2011
MOB1B	ENST00000309395.2	MOB kinase activator 1B 	54	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.28	-0.28	0.94	2007, 2009, 2011
DAPK1	ENST00000469640.2	death-associated protein kinase 1 	92	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.28	0.93	2007, 2009, 2011
REEP2	ENST00000254901.5	receptor accessory protein 2 	606	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.28	0.92	
EPHB4	ENST00000360620.3	EPH receptor B4 	350	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.28	-0.33	0.31	
RNF114	ENST00000244061.2	ring finger protein 114 	1488	1	0	1	0	1	0	1	0	0	rno-miR-124-3p	-0.28	-0.39	0.90	2007, 2009, 2011
BCL2L11	ENST00000393256.3	BCL2-like 11 (apoptosis facilitator) 	105	2	0	1	1	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.32	0.99	2007, 2009, 2011
KCNA1	ENST00000382545.3	potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia) 	5	1	0	1	0	1	0	0	1	2	rno-miR-124-3p	-0.28	-0.28	0.89	2007, 2009, 2011
C9orf72	ENST00000380003.3	chromosome 9 open reading frame 72 	25	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.28	-0.28	0.85	2007, 2009, 2011
HDAC4	ENST00000345617.3	histone deacetylase 4 	48	2	0	1	1	0	0	0	0	3	rno-miR-124-3p	-0.27	-0.34	0.99	2007, 2009, 2011
KIAA2013	ENST00000376572.3	KIAA2013 	652	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.27	-0.27	0.93	2007, 2009, 2011
NRAS	ENST00000369535.4	neuroblastoma RAS viral (v-ras) oncogene homolog 	551	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.27	-0.41	0.92	2011
ATXN1L	ENST00000427980.2	ataxin 1-like 	12	1	0	1	0	1	1	0	0	3	rno-miR-124-3p	-0.27	-0.27	0.92	2011
KCNQ5	ENST00000370398.1	potassium voltage-gated channel, KQT-like subfamily, member 5 	50	2	0	1	1	0	0	0	0	0	rno-miR-124-3p	-0.27	-0.27	0.91	2011
LCP1	ENST00000398576.2	lymphocyte cytosolic protein 1 (L-plastin) 	7	1	0	0	1	1	0	0	1	1	rno-miR-124-3p	-0.27	-0.27	0.86	2009, 2011
SH3RF1	ENST00000284637.9	SH3 domain containing ring finger 1 	2747	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.27	-0.27	0.86	2007, 2009, 2011
PARP9	ENST00000477522.2	poly (ADP-ribose) polymerase family, member 9 	456	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.27	-0.27	0.48	2009, 2011
ZNF420	ENST00000337995.3	zinc finger protein 420 	67	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.27	-0.27	0.47	
FXR2	ENST00000250113.7	fragile X mental retardation, autosomal homolog 2 	5	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.27	-0.27	0.36	2011
PLCB1	ENST00000378641.3	phospholipase C, beta 1 (phosphoinositide-specific) 	21	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.27	-0.27	0.88	2007, 2009, 2011
CMTR2	ENST00000338099.5	cap methyltransferase 2 	259	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.27	-0.27	0.82	2009, 2011
KIRREL	ENST00000368172.1	kin of IRRE like (Drosophila) 	493	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.27	-0.27	0.93	
NFIA	ENST00000403491.3	nuclear factor I/A 	5	1	0	1	0	0	0	0	0	5	rno-miR-124-3p	-0.27	-0.27	0.89	2011
SDC4	ENST00000372733.3	syndecan 4 	1252	1	0	1	0	1	0	1	0	1	rno-miR-124-3p	-0.27	-0.48	0.89	2007, 2009, 2011
SOCS5	ENST00000306503.5	suppressor of cytokine signaling 5 	72	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.27	-0.28	0.94	2007, 2009, 2011
ITPKB	ENST00000272117.3	inositol-trisphosphate 3-kinase B 	5	1	0	1	0	1	0	1	0	0	rno-miR-124-3p	-0.27	-0.27	0.89	2009, 2011
SIGMAR1	ENST00000378892.1	sigma non-opioid intracellular receptor 1 	591	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.27	-0.27	0.83	2007, 2011
SCD	ENST00000370355.2	stearoyl-CoA desaturase (delta-9-desaturase) 	9726	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.27	-0.27	0.90	2007, 2009, 2011
PLCXD3	ENST00000377801.3	phosphatidylinositol-specific phospholipase C, X domain containing 3 	81	2	0	1	1	0	0	0	0	1	rno-miR-124-3p	-0.27	-0.28	0.99	2007, 2009, 2011
LMO3	ENST00000354662.1	LIM domain only 3 (rhombotin-like 2) 	7	1	0	1	0	1	0	0	1	1	rno-miR-124-3p	-0.27	-0.42	0.90	2007, 2009, 2011
TRABD	ENST00000303434.4	TraB domain containing 	2527	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.27	-0.27	0.87	2007, 2009, 2011
RASSF3	ENST00000542104.1	Ras association (RalGDS/AF-6) domain family member 3 	461	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.27	-0.28	0.92	2011
CNN3	ENST00000370206.4	calponin 3, acidic 	4490	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.27	-0.27	0.83	2007, 2009, 2011
JAM2	ENST00000480456.1	junctional adhesion molecule 2 	41	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.27	-0.40	0.95	
GPD2	ENST00000310454.6	glycerol-3-phosphate dehydrogenase 2 (mitochondrial) 	196	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.27	-0.33	0.93	2007, 2009, 2011
ETS1	ENST00000345075.4	v-ets avian erythroblastosis virus E26 oncogene homolog 1 	1423	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.27	-0.28	0.85	2007, 2009, 2011
MLEC	ENST00000228506.3	malectin 	12084	1	0	1	0	1	0	0	1	4	rno-miR-124-3p	-0.27	-0.27	0.89	2007, 2009, 2011
ST8SIA4	ENST00000231461.5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 	5	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.27	-0.27	0.90	2007, 2009, 2011
CRAT	ENST00000318080.2	carnitine O-acetyltransferase 	1867	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.27	-0.27	0.91	2007, 2009, 2011
SRGAP1	ENST00000355086.3	SLIT-ROBO Rho GTPase activating protein 1 	64	2	0	2	0	0	0	0	0	3	rno-miR-124-3p	-0.26	-0.44	0.99	2011
RNF216	ENST00000425013.2	ring finger protein 216 	649	2	0	1	1	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.38	0.98	
NEBL	ENST00000377122.4	nebulette 	181	1	0	1	0	1	0	0	1	1	rno-miR-124-3p	-0.26	-0.27	0.91	2011
DRAM1	ENST00000258534.8	DNA-damage regulated autophagy modulator 1 	4884	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.30	0.52	2009, 2011
ARFIP1	ENST00000451320.2	ADP-ribosylation factor interacting protein 1 	275	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.26	0.83	2007, 2009, 2011
NSUN2	ENST00000264670.6	NOP2/Sun RNA methyltransferase family, member 2 	113	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.26	0.80	2007, 2009, 2011
CALCOCO1	ENST00000548263.1	calcium binding and coiled-coil domain 1 	68	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.26	-0.29	0.89	2007, 2009, 2011
CAV1	ENST00000405348.1	caveolin 1, caveolae protein, 22kDa 	415	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.37	0.55	2007, 2009, 2011
C10orf137	ENST00000337623.3	chromosome 10 open reading frame 137 	157	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.26	0.93	2007, 2009, 2011
SLC7A2	ENST00000494857.1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2 	1233	1	0	1	0	2	0	0	2	1	rno-miR-124-3p	-0.26	-0.27	0.55	
PIK3CA	ENST00000263967.3	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha 	112	1	0	0	1	2	1	1	0	0	rno-miR-124-3p	-0.26	-0.31	0.87	2011
SVIL	ENST00000375400.3	supervillin 	62	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.26	-0.28	0.83	2007, 2009, 2011
NFATC2	ENST00000371564.3	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 	105	1	0	1	0	2	0	1	1	2	rno-miR-124-3p	-0.26	-0.26	0.95	
UBE2G1	ENST00000396981.2	ubiquitin-conjugating enzyme E2G 1 	5620	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.26	-0.32	0.84	2007, 2009, 2011
GNAI2	ENST00000313601.6	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2 	27	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.30	0.90	2007, 2009, 2011
NFIX	ENST00000360105.4	nuclear factor I/X (CCAAT-binding transcription factor) 	24	3	1	1	1	0	0	0	0	1	rno-miR-124-3p	-0.26	-0.39	> 0.99	2007, 2009, 2011
TBC1D9B	ENST00000519746.1	TBC1 domain family, member 9B (with GRAM domain) 	5042	1	0	0	1	1	0	0	1	0	rno-miR-124-3p	-0.26	-0.26	0.90	2007, 2009, 2011
PIK3IP1	ENST00000441972.1	phosphoinositide-3-kinase interacting protein 1 	22	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.26	-0.26	0.77	2007, 2009, 2011
FANCD2	ENST00000383806.1	Fanconi anemia, complementation group D2 	943	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.26	ORF	
KIF3A	ENST00000378746.4	kinesin family member 3A 	33	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.26	-0.36	0.93	2007, 2009, 2011
NKRF	ENST00000371527.1	NFKB repressing factor 	607	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.29	0.91	2007, 2009, 2011
ZDHHC3	ENST00000296127.3	zinc finger, DHHC-type containing 3 	426	1	0	0	1	2	0	2	0	2	rno-miR-124-3p	-0.26	-0.43	0.87	2007, 2009, 2011
XYLT1	ENST00000261381.6	xylosyltransferase I 	159	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.26	-0.26	0.99	2007, 2009, 2011
PRKG1	ENST00000373985.1	protein kinase, cGMP-dependent, type I 	12	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.26	-0.26	0.94	
TLN1	ENST00000314888.9	talin 1 	266	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.26	0.94	2007, 2009, 2011
P4HA1	ENST00000307116.2	prolyl 4-hydroxylase, alpha polypeptide I 	38	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.41	0.98	2007, 2009, 2011
ARRDC1	ENST00000371421.4	arrestin domain containing 1 	147	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.26	0.87	2007, 2009, 2011
UBXN1	ENST00000294119.2	UBX domain protein 1 	48	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.26	ORF	2007, 2009, 2011
G3BP2	ENST00000395719.3	GTPase activating protein (SH3 domain) binding protein 2 	4413	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.26	-0.26	0.87	2009, 2011
PRKAG2	ENST00000287878.4	protein kinase, AMP-activated, gamma 2 non-catalytic subunit 	273	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.26	-0.29	0.82	2007, 2009, 2011
HIVEP3	ENST00000372583.1	human immunodeficiency virus type I enhancer binding protein 3 	84	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.26	-0.26	0.94	2007, 2009, 2011
EYA1	ENST00000388742.4	eyes absent homolog 1 (Drosophila) 	222	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.26	-0.26	0.81	2007, 2009, 2011
RFX3	ENST00000382004.3	regulatory factor X, 3 (influences HLA class II expression) 	37	2	1	1	0	0	0	0	0	6	rno-miR-124-3p	-0.25	-0.39	> 0.99	
MAML1	ENST00000292599.3	mastermind-like 1 (Drosophila) 	910	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.25	-0.26	0.93	2007, 2009, 2011
ADNP2	ENST00000262198.4	ADNP homeobox 2 	808	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.25	-0.32	0.90	2007, 2009, 2011
IFFO2	ENST00000455833.2	intermediate filament family orphan 2 	139	2	0	1	1	0	0	0	0	1	rno-miR-124-3p	-0.25	-0.30	0.99	2011
EDNRB	ENST00000377211.4	endothelin receptor type B 	5	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.25	-0.25	0.88	2007, 2009, 2011
NHLH1	ENST00000302101.5	nescient helix loop helix 1 	5	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.25	-0.25	0.84	2007, 2009, 2011
CYS1	ENST00000381813.4	cystin 1 	22	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.25	-0.25	0.58	
RNF141	ENST00000265981.2	ring finger protein 141 	345	1	0	1	0	1	0	0	1	1	rno-miR-124-3p	-0.25	-0.28	0.93	2007, 2009, 2011
SLCO5A1	ENST00000260126.4	solute carrier organic anion transporter family, member 5A1 	9	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.25	-0.25	0.87	2007, 2009, 2011
MAP3K11	ENST00000309100.3	mitogen-activated protein kinase kinase kinase 11 	339	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.25	-0.26	0.64	2011
GALNT1	ENST00000269195.5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 (GalNAc-T1) 	2466	1	1	0	0	1	0	1	0	2	rno-miR-124-3p	-0.25	-0.68	0.88	
PLAG1	ENST00000316981.3	pleiomorphic adenoma gene 1 	58	1	1	0	0	0	0	0	0	3	rno-miR-124-3p	-0.25	-0.27	0.54	2007, 2009, 2011
NEURL1B	ENST00000369800.5	neuralized homolog 1B (Drosophila) 	5	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.25	-0.25	0.99	2011
CGN	ENST00000271636.7	cingulin 	17	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.25	-0.25	0.95	2007, 2009, 2011
ACAN	ENST00000439576.2	aggrecan 	165	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.25	-0.25	0.88	2007, 2009, 2011
MOCS1	ENST00000373186.4	molybdenum cofactor synthesis 1 	179	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.25	-0.25	ORF	2011
SREK1	ENST00000334121.6	splicing regulatory glutamine/lysine-rich protein 1 	316	2	0	1	1	0	0	0	0	0	rno-miR-124-3p	-0.25	-0.39	> 0.99	2007, 2009, 2011
SALL4	ENST00000217086.4	sal-like 4 (Drosophila) 	155	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.25	-0.26	0.94	
SHC4	ENST00000332408.4	SHC (Src homology 2 domain containing) family, member 4 	61	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.25	-0.25	0.94	2007, 2009, 2011
E2F3	ENST00000346618.3	E2F transcription factor 3 	91	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.25	-0.25	0.93	2007, 2009, 2011
TBC1D20	ENST00000354200.4	TBC1 domain family, member 20 	761	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.25	-0.38	0.93	2007, 2009, 2011
YME1L1	ENST00000326799.3	YME1-like 1 ATPase 	477	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.25	-0.48	0.94	2009, 2011
HS1BP3	ENST00000304031.3	HCLS1 binding protein 3 	191	1	0	1	0	1	0	1	0	2	rno-miR-124-3p	-0.25	-0.35	0.82	2007, 2011
RREB1	ENST00000379938.2	ras responsive element binding protein 1 	340	1	1	0	0	1	0	1	0	0	rno-miR-124-3p	-0.25	-0.25	0.90	2007, 2009, 2011
LZTS1	ENST00000381569.1	leucine zipper, putative tumor suppressor 1 	33	1	0	1	0	1	0	1	0	4	rno-miR-124-3p	-0.25	-0.25	0.91	2007, 2009, 2011
KCNS2	ENST00000287042.4	potassium voltage-gated channel, delayed-rectifier, subfamily S, member 2 	5	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.25	-0.25	0.77	
NDFIP1	ENST00000253814.4	Nedd4 family interacting protein 1 	2478	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.25	-0.25	0.87	2007, 2009, 2011
HADH	ENST00000403312.1	hydroxyacyl-CoA dehydrogenase 	1894	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.25	-0.31	0.94	2007, 2009, 2011
IPO8	ENST00000256079.4	importin 8 	228	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.24	-0.24	0.92	
RPS6KA4	ENST00000528057.1	ribosomal protein S6 kinase, 90kDa, polypeptide 4 	1763	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.24	0.88	2007, 2009, 2011
SLC35F3	ENST00000366618.3	solute carrier family 35, member F3 	5	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.24	0.78	
ATP6V0E1	ENST00000519374.1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1 	1195	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.24	-0.33	0.86	2007, 2009, 2011
GZF1	ENST00000338121.5	GDNF-inducible zinc finger protein 1 	252	2	0	0	2	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.25	0.94	2007, 2011
RRBP1	ENST00000377813.1	ribosome binding protein 1 	1290	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.24	0.86	2007, 2009, 2011
ACTN4	ENST00000252699.2	actinin, alpha 4 	5688	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.24	0.92	2007, 2009, 2011
COTL1	ENST00000262428.4	coactosin-like 1 (Dictyostelium) 	6558	1	0	0	1	0	0	0	0	1	rno-miR-124-3p	-0.24	-0.24	0.87	2007, 2009, 2011
MYRIP	ENST00000302541.6	myosin VIIA and Rab interacting protein 	9	2	0	1	1	0	0	0	0	2	rno-miR-124-3p	-0.24	-0.24	> 0.99	2007, 2009, 2011
AMMECR1L	ENST00000272647.5	AMMECR1-like 	21	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.24	-0.24	0.81	2007, 2009, 2011
PIP4K2A	ENST00000376573.4	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha 	632	1	0	1	0	1	0	0	1	1	rno-miR-124-3p	-0.24	-0.25	0.81	2009, 2011
FLNB	ENST00000357272.4	filamin B, beta 	467	1	1	0	0	1	0	1	0	0	rno-miR-124-3p	-0.24	-0.29	< 0.1	2009, 2011
SBNO2	ENST00000361757.3	strawberry notch homolog 2 (Drosophila) 	270	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.24	-0.26	0.83	2007, 2011
LPCAT3	ENST00000261407.4	lysophosphatidylcholine acyltransferase 3 	1339	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.24	0.87	2007, 2009, 2011
VCAN	ENST00000265077.3	versican 	542	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.24	-0.24	0.94	2007, 2009, 2011
TAL1	ENST00000371884.2	T-cell acute lymphocytic leukemia 1 	5	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.24	-0.24	0.90	2007, 2009, 2011
SNCAIP	ENST00000261368.8	synuclein, alpha interacting protein 	236	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.24	0.73	2007, 2011
SFRP5	ENST00000266066.3	secreted frizzled-related protein 5 	28	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.24	0.44	2007, 2009, 2011
YEATS2	ENST00000305135.5	YEATS domain containing 2 	499	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.24	0.98	2007, 2009, 2011
EFNB1	ENST00000204961.4	ephrin-B1 	386	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.24	0.77	2007, 2009, 2011
FKBP1B	ENST00000380991.4	FK506 binding protein 1B, 12.6 kDa 	232	1	0	0	1	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.24	0.79	
NR3C2	ENST00000344721.4	nuclear receptor subfamily 3, group C, member 2 	425	1	0	1	0	0	0	0	0	3	rno-miR-124-3p	-0.24	-0.24	0.89	2007, 2009, 2011
SHROOM4	ENST00000376020.2	shroom family member 4 	5	1	0	1	0	1	0	0	1	0	rno-miR-124-3p	-0.24	-0.24	0.45	2007, 2009, 2011
ABCC4	ENST00000412704.1	ATP-binding cassette, sub-family C (CFTR/MRP), member 4 	721	1	1	0	0	1	0	0	1	0	rno-miR-124-3p	-0.24	-0.24	0.44	2007, 2009, 2011
SHPK	ENST00000225519.3	sedoheptulokinase 	40	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.24	-0.24	0.39	2009, 2011
TNRC6B	ENST00000335727.9	trinucleotide repeat containing 6B 	69	2	0	2	0	2	0	1	1	3	rno-miR-124-3p	-0.24	-0.32	0.97	2007, 2009, 2011
ANKRD44	ENST00000282272.8	ankyrin repeat domain 44 	187	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.25	0.86	2011
ZNF740	ENST00000416904.3	zinc finger protein 740 	2137	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.24	-0.24	0.89	2009, 2011
SEMA6D	ENST00000355997.3	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D 	179	1	1	0	0	1	0	0	1	0	rno-miR-124-3p	-0.24	-0.28	0.94	2007, 2009, 2011
