Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
KIF21A	ENST00000361961.3	kinesin family member 21A 	37	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.74	2005, 2007, 2009, 2011
PAK6	ENST00000260404.4	p21 protein (Cdc42/Rac)-activated kinase 6 	70	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.69	2005, 2007, 2009, 2011
ZNF319	ENST00000299237.2	zinc finger protein 319 	521	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	-0.14	-0.14	0.52	2005, 2007, 2011
REEP3	ENST00000373758.4	receptor accessory protein 3 	1095	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.18	0.92	2011
FAM46C	ENST00000369448.3	family with sequence similarity 46, member C 	74	1	0	1	0	2	0	1	1	1	rno-miR-9a-5p	-0.14	-0.28	0.77	2005, 2007, 2011
ZBTB34	ENST00000319119.4	zinc finger and BTB domain containing 34 	726	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.14	-0.14	0.85	2009, 2011
HS3ST3B1	ENST00000360954.2	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1 	1489	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.14	-0.14	0.95	
RASD2	ENST00000216127.4	RASD family, member 2 	10	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.59	2007, 2011
CASP7	ENST00000369331.4	caspase 7, apoptosis-related cysteine peptidase 	277	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	ORF	
ZNF395	ENST00000344423.5	zinc finger protein 395 	1044	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.14	-0.14	0.96	2005, 2007, 2009, 2011
ABL2	ENST00000502732.1	c-abl oncogene 2, non-receptor tyrosine kinase 	892	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.14	-0.15	0.92	2009, 2011
PLEKHA1	ENST00000538022.1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1 	1172	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.14	-0.14	0.67	2005, 2007, 2009, 2011
KIAA1217	ENST00000396445.1	KIAA1217 	320	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.18	0.74	2005, 2007, 2009, 2011
HIPK3	ENST00000303296.4	homeodomain interacting protein kinase 3 	933	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.92	
SPG20	ENST00000438666.2	spastic paraplegia 20 (Troyer syndrome) 	642	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.91	2005, 2007, 2009, 2011
OXSR1	ENST00000311806.3	oxidative stress responsive 1 	1790	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.82	2005, 2007, 2009, 2011
GAD1	ENST00000358196.3	glutamate decarboxylase 1 (brain, 67kDa) 	16	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.77	2005, 2007, 2009, 2011
CNGB3	ENST00000320005.5	cyclic nucleotide gated channel beta 3 	5	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.69	2009, 2011
ZNF367	ENST00000375256.4	zinc finger protein 367 	325	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.58	
CBX5	ENST00000209875.4	chromobox homolog 5 	360	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.14	-0.26	0.95	2011
NFIB	ENST00000397575.3	nuclear factor I/B 	1149	1	0	1	0	1	1	0	0	0	rno-miR-9a-5p	-0.14	-0.17	0.83	2007, 2009, 2011
RNF11	ENST00000242719.3	ring finger protein 11 	5881	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.83	2005, 2007, 2011
BNC2	ENST00000380672.4	basonuclin 2 	770	1	0	0	1	0	0	0	0	3	rno-miR-9a-5p	-0.14	-0.21	0.80	2009, 2011
SMPD3	ENST00000219334.5	sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II) 	9	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.81	2005, 2007, 2009, 2011
C12orf66	ENST00000544871.1	chromosome 12 open reading frame 66 	98	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.80	2009, 2011
TRIM55	ENST00000315962.4	tripartite motif containing 55 	5	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.14	-0.14	0.58	2005, 2007, 2009, 2011
TRIM66	ENST00000299550.6	tripartite motif containing 66 	33	2	0	0	2	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.17	0.96	2011
ANKH	ENST00000284268.6	ANKH inorganic pyrophosphate transport regulator 	770	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	-0.13	-0.17	0.92	2009, 2011
AP2M1	ENST00000382456.3	adaptor-related protein complex 2, mu 1 subunit 	10753	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.13	0.62	2005, 2007, 2009, 2011
SLC33A1	ENST00000392845.3	solute carrier family 33 (acetyl-CoA transporter), member 1 	145	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.25	0.63	2005, 2007, 2011
BTBD7	ENST00000334746.5	BTB (POZ) domain containing 7 	590	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.16	0.82	2005, 2007, 2009, 2011
TNKS	ENST00000310430.6	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 	943	2	0	2	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.13	0.82	2007, 2009, 2011
CHSY1	ENST00000254190.3	chondroitin sulfate synthase 1 	200	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.15	0.83	2005, 2007, 2009, 2011
ATXN3	ENST00000545170.1	ataxin 3 	115	1	0	0	1	0	0	0	0	3	rno-miR-9a-5p	-0.13	-0.14	0.77	2005, 2007, 2009, 2011
DIO2	ENST00000438257.4	deiodinase, iodothyronine, type II 	98	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.13	-0.24	0.92	2005, 2007, 2009, 2011
GABBR2	ENST00000259455.2	gamma-aminobutyric acid (GABA) B receptor, 2 	214	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.13	-0.13	0.70	2007, 2009, 2011
ADAMTS3	ENST00000286657.4	ADAM metallopeptidase with thrombospondin type 1 motif, 3 	5	1	0	0	1	1	0	0	1	1	rno-miR-9a-5p	-0.13	-0.13	0.62	2005, 2007, 2009, 2011
FGF5	ENST00000456523.3	fibroblast growth factor 5 	1478	1	0	0	1	1	0	1	0	1	rno-miR-9a-5p	-0.13	-0.32	0.79	2005, 2007, 2009, 2011
FGF10	ENST00000264664.4	fibroblast growth factor 10 	5	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	-0.13	-0.20	0.59	
CDK8	ENST00000381527.3	cyclin-dependent kinase 8 	280	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.13	0.77	
ISL1	ENST00000230658.7	ISL LIM homeobox 1 	67	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.13	0.76	2005, 2007, 2009, 2011
SLC9A7	ENST00000328306.4	solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7 	147	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.20	0.90	
UHRF1BP1	ENST00000192788.5	UHRF1 binding protein 1 	360	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.16	0.76	2009, 2011
GOSR1	ENST00000225724.5	golgi SNAP receptor complex member 1 	668	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.13	0.79	2005, 2007, 2011
RHOBTB1	ENST00000337910.5	Rho-related BTB domain containing 1 	229	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.18	0.73	2005, 2007, 2009, 2011
PPP2R5D	ENST00000485511.1	protein phosphatase 2, regulatory subunit B', delta 	1755	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.13	0.58	2005, 2007, 2009, 2011
ZNF362	ENST00000539719.1	zinc finger protein 362 	27	1	0	0	1	1	0	1	0	0	rno-miR-9a-5p	-0.13	-0.13	0.76	2005, 2007, 2009, 2011
TRAF3	ENST00000560371.1	TNF receptor-associated factor 3 	833	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.18	0.96	2011
GSK3B	ENST00000264235.8	glycogen synthase kinase 3 beta 	498	1	0	1	0	2	0	1	1	1	rno-miR-9a-5p	-0.13	-0.20	0.72	2011
FNIP1	ENST00000307968.7	folliculin interacting protein 1 	32	1	0	1	0	1	0	0	1	1	rno-miR-9a-5p	-0.13	-0.13	0.85	2007, 2009, 2011
DIAPH1	ENST00000389054.3	diaphanous-related formin 1 	399	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.13	0.85	2005, 2007, 2009, 2011
DDX3Y	ENST00000336079.3	DEAD (Asp-Glu-Ala-Asp) box helicase 3, Y-linked 	5	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.13	0.74	
PIK3C2A	ENST00000265970.7	phosphatidylinositol-4-phosphate 3-kinase, catalytic subunit type 2 alpha 	280	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.13	0.70	2009, 2011
DOCK9	ENST00000376460.1	dedicator of cytokinesis 9 	172	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.13	0.66	2005, 2007, 2011
ANKRD52	ENST00000267116.7	ankyrin repeat domain 52 	2913	2	0	1	1	1	1	0	0	2	rno-miR-9a-5p	-0.13	-0.13	0.95	2009, 2011
PPARD	ENST00000448077.2	peroxisome proliferator-activated receptor delta 	239	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.13	0.81	2005, 2007, 2009, 2011
PRLR	ENST00000342362.5	prolactin receptor 	95	1	0	1	0	1	0	1	0	2	rno-miR-9a-5p	-0.13	-0.19	0.52	
NCOA7	ENST00000392477.2	nuclear receptor coactivator 7 	2967	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.13	-0.13	0.67	2005, 2007, 2011
SRC	ENST00000373578.2	v-src avian sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog 	170	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.13	-0.13	0.90	2005, 2007, 2009, 2011
C16orf70	ENST00000219139.3	chromosome 16 open reading frame 70 	485	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.13	-0.13	0.82	2007, 2009, 2011
MLLT3	ENST00000380338.4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 	385	1	0	0	1	1	0	0	1	2	rno-miR-9a-5p	-0.13	-0.25	0.82	
ATP8B2	ENST00000368489.3	ATPase, aminophospholipid transporter, class I, type 8B, member 2 	244	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.13	-0.29	0.96	2005, 2007, 2009, 2011
UBE4B	ENST00000343090.6	ubiquitination factor E4B 	350	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.13	-0.29	0.73	2005, 2007, 2009, 2011
MKL2	ENST00000318282.5	MKL/myocardin-like 2 	992	2	0	2	0	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.99	
SRCAP	ENST00000262518.4	Snf2-related CREBBP activator protein 	643	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.89	2007, 2009, 2011
FBXO33	ENST00000298097.7	F-box protein 33 	306	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.77	2005, 2007, 2009, 2011
RAD51	ENST00000423169.2	RAD51 recombinase 	838	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.21	ORF	
TES	ENST00000358204.4	testis derived transcript (3 LIM domains) 	34	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.74	2007, 2009, 2011
UBR5	ENST00000520539.1	ubiquitin protein ligase E3 component n-recognin 5 	733	1	0	0	1	1	0	1	0	0	rno-miR-9a-5p	-0.12	-0.20	0.70	2007, 2009, 2011
GRIK3	ENST00000373091.3	glutamate receptor, ionotropic, kainate 3 	7	1	1	0	0	2	0	1	1	1	rno-miR-9a-5p	-0.12	-0.12	0.94	2009, 2011
FBXO41	ENST00000295133.5	F-box protein 41 	175	1	0	0	1	1	0	1	0	0	rno-miR-9a-5p	-0.12	-0.12	0.71	2009, 2011
GIGYF1	ENST00000275732.5	GRB10 interacting GYF protein 1 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.71	2007, 2009, 2011
CBLN4	ENST00000064571.2	cerebellin 4 precursor 	5	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.12	-0.12	0.67	2005, 2007
MAP2K3	ENST00000342679.4	mitogen-activated protein kinase kinase 3 	34	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.62	2005, 2007, 2011
SHROOM2	ENST00000380913.3	shroom family member 2 	121	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.72	
CDK13	ENST00000181839.4	cyclin-dependent kinase 13 	32	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.17	0.74	
YIPF4	ENST00000238831.4	Yip1 domain family, member 4 	3482	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.28	0.92	2007, 2009
RUNDC3B	ENST00000338056.3	RUN domain containing 3B 	41	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.12	-0.12	0.82	2011
EPAS1	ENST00000263734.3	endothelial PAS domain protein 1 	3689	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.12	-0.12	0.81	2005, 2007, 2009, 2011
GRIN2B	ENST00000609686.1	glutamate receptor, ionotropic, N-methyl D-aspartate 2B 	5	1	0	0	1	6	1	3	2	4	rno-miR-9a-5p	-0.12	-0.12	0.67	
RNF19B	ENST00000356990.5	ring finger protein 19B 	45	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	ORF	
RORB	ENST00000376896.3	RAR-related orphan receptor B 	5	1	0	0	1	2	0	1	1	1	rno-miR-9a-5p	-0.12	-0.12	0.61	
NCOA3	ENST00000341724.6	nuclear receptor coactivator 3 	282	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.12	-0.16	0.82	2007, 2009, 2011
SLC1A1	ENST00000262352.3	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 	138	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.14	0.80	2005, 2007, 2009, 2011
ARCN1	ENST00000534182.2	archain 1 	1139	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.81	2005, 2007, 2009, 2011
CTDSP2	ENST00000398073.2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2 	991	1	0	0	1	1	0	1	0	1	rno-miR-9a-5p	-0.12	-0.13	0.73	2005, 2007
XRN1	ENST00000264951.4	5'-3' exoribonuclease 1 	612	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.12	-0.12	0.89	2005, 2007, 2009, 2011
DCUN1D4	ENST00000334635.5	DCN1, defective in cullin neddylation 1, domain containing 4 	1118	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.13	0.33	2007, 2009, 2011
AJUBA	ENST00000262713.2	ajuba LIM protein 	871	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.12	-0.12	0.81	2005, 2007, 2009, 2011
FMR1	ENST00000370471.3	fragile X mental retardation 1 	1155	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.77	2005, 2007, 2009, 2011
ACVR1B	ENST00000257963.4	activin A receptor, type IB 	3319	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.66	2005, 2007, 2009, 2011
RNF38	ENST00000259605.6	ring finger protein 38 	348	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.77	2005, 2007, 2009, 2011
HIPK1	ENST00000369558.1	homeodomain interacting protein kinase 1 	930	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.84	2005, 2007, 2009, 2011
ZNF236	ENST00000253159.8	zinc finger protein 236 	60	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.82	2005, 2007, 2009, 2011
CBL	ENST00000264033.4	Cbl proto-oncogene, E3 ubiquitin protein ligase 	309	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.12	-0.12	0.69	2011
VDAC3	ENST00000022615.4	voltage-dependent anion channel 3 	45	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.25	0.72	2005, 2007
TNFRSF21	ENST00000296861.2	tumor necrosis factor receptor superfamily, member 21 	39	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.13	< 0.1	2007, 2009, 2011
SRPK1	ENST00000373825.2	SRSF protein kinase 1 	114	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.12	-0.12	0.68	2005, 2007
REEP5	ENST00000545426.1	receptor accessory protein 5 	4440	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.11	-0.12	< 0.1	
PTPRK	ENST00000368226.4	protein tyrosine phosphatase, receptor type, K 	641	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.12	0.77	
CHD3	ENST00000380358.4	chromodomain helicase DNA binding protein 3 	700	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.11	-0.24	0.67	2009, 2011
MYO10	ENST00000513610.1	myosin X 	3866	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.12	0.73	2009, 2011
ANKRD12	ENST00000262126.4	ankyrin repeat domain 12 	11	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	-0.11	-0.12	0.92	2009, 2011
ARFGEF1	ENST00000262215.3	ADP-ribosylation factor guanine nucleotide-exchange factor 1 (brefeldin A-inhibited) 	70	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.15	0.82	2005, 2007
SNRK	ENST00000429705.2	SNF related kinase 	153	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.11	0.79	2005, 2007, 2009, 2011
SYT14	ENST00000367015.1	synaptotagmin XIV 	16	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.11	0.78	
GJA9	ENST00000454994.2	gap junction protein, alpha 9, 59kDa 	85	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.11	-0.27	0.77	
GLCCI1	ENST00000223145.5	glucocorticoid induced transcript 1 	654	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.15	0.44	2007, 2011
GPR124	ENST00000315215.7	G protein-coupled receptor 124 	72	1	0	0	1	1	0	1	0	1	rno-miR-9a-5p	-0.11	-0.13	0.82	2005, 2007, 2009, 2011
SPAG9	ENST00000262013.7	sperm associated antigen 9 	509	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.19	0.90	2011
NCOR2	ENST00000405201.1	nuclear receptor corepressor 2 	200	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.11	-0.11	0.56	2005, 2007, 2009, 2011
SOCS2	ENST00000548537.1	suppressor of cytokine signaling 2 	89	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.11	ORF	
ETS1	ENST00000345075.4	v-ets avian erythroblastosis virus E26 oncogene homolog 1 	1423	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.11	-0.12	0.82	2005, 2007, 2009, 2011
TRIP12	ENST00000283943.5	thyroid hormone receptor interactor 12 	145	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.13	0.68	
WAPAL	ENST00000298767.5	wings apart-like homolog (Drosophila) 	185	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.13	0.69	2007, 2009, 2011
BEND3	ENST00000369042.1	BEN domain containing 3 	13	2	1	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.28	0.99	2007
SOCS5	ENST00000306503.5	suppressor of cytokine signaling 5 	72	2	1	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.11	-0.61	> 0.99	2005, 2007, 2009, 2011
HSPA13	ENST00000285667.3	heat shock protein 70kDa family, member 13 	2175	1	0	0	1	1	0	1	0	0	rno-miR-9a-5p	-0.11	-0.21	0.82	2005, 2007, 2009, 2011
HCN2	ENST00000251287.2	hyperpolarization activated cyclic nucleotide-gated potassium channel 2 	10	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.11	0.50	2007
VAX1	ENST00000369206.5	ventral anterior homeobox 1 	8	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.18	0.75	2011
MCM10	ENST00000378694.1	minichromosome maintenance complex component 10 	838	1	0	0	1	2	0	1	1	1	rno-miR-9a-5p	-0.11	-0.13	< 0.1	
SGMS1	ENST00000361781.2	sphingomyelin synthase 1 	100	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.11	-0.11	0.72	2007
RNF169	ENST00000299563.4	ring finger protein 169 	204	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.11	-0.12	0.68	2009, 2011
DCC	ENST00000442544.2	deleted in colorectal carcinoma 	5	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.11	-0.11	0.45	2007, 2009, 2011
CTTNBP2NL	ENST00000271277.6	CTTNBP2 N-terminal like 	182	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.14	0.60	2009, 2011
SALL4	ENST00000217086.4	sal-like 4 (Drosophila) 	155	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.11	0.62	
PLXNA4	ENST00000321063.4	plexin A4 	9	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.11	0.90	2009, 2011
AAK1	ENST00000409085.4	AP2 associated kinase 1 	27	1	1	0	0	2	0	1	1	6	rno-miR-9a-5p	-0.11	-0.21	0.87	2009, 2011
RCOR1	ENST00000262241.6	REST corepressor 1 	403	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.11	0.80	2007, 2009, 2011
ATF7IP	ENST00000261168.4	activating transcription factor 7 interacting protein 	667	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.11	-0.12	0.67	
RORA	ENST00000335670.6	RAR-related orphan receptor A 	102	1	0	1	0	2	0	0	2	4	rno-miR-9a-5p	-0.11	-0.12	0.45	2011
KLF12	ENST00000377669.2	Kruppel-like factor 12 	251	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	-0.11	-0.21	0.59	2005, 2007, 2009, 2011
MYRF	ENST00000278836.5	myelin regulatory factor 	131	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.11	0.91	2005, 2007, 2009, 2011
FAM126B	ENST00000418596.3	family with sequence similarity 126, member B 	132	1	1	0	0	0	0	0	0	3	rno-miR-9a-5p	-0.11	-0.39	0.87	2011
DCBLD2	ENST00000326840.6	discoidin, CUB and LCCL domain containing 2 	798	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.11	-0.12	0.73	2005, 2007, 2009, 2011
CREB3L2	ENST00000330387.6	cAMP responsive element binding protein 3-like 2 	2872	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.10	-0.11	0.83	2005, 2007, 2009, 2011
PLEKHA2	ENST00000420274.1	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 2 	3303	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.10	0.66	2009, 2011
RNF44	ENST00000274811.4	ring finger protein 44 	1623	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.10	-0.10	0.65	2005, 2007, 2009, 2011
AFAP1	ENST00000360265.4	actin filament associated protein 1 	1966	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.10	-0.12	0.90	2007, 2009, 2011
RCAN2	ENST00000330430.6	regulator of calcineurin 2 	32	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.10	-0.10	0.63	2005, 2007, 2009, 2011
USP31	ENST00000219689.7	ubiquitin specific peptidase 31 	214	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.10	-0.20	0.36	2007, 2009, 2011
QKI	ENST00000392127.2	QKI, KH domain containing, RNA binding 	323	1	0	1	0	3	0	1	2	1	rno-miR-9a-5p	-0.10	-0.28	< 0.1	2005, 2007
RFX1	ENST00000254325.4	regulatory factor X, 1 (influences HLA class II expression) 	44	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.10	0.65	2005, 2007, 2011
GPATCH8	ENST00000591680.1	G patch domain containing 8 	337	1	0	0	1	1	0	1	0	1	rno-miR-9a-5p	-0.10	-0.10	0.66	2007, 2009, 2011
TSPAN9	ENST00000537971.1	tetraspanin 9 	1410	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.10	-0.10	0.82	2007, 2009, 2011
EXD2	ENST00000409018.3	exonuclease 3'-5' domain containing 2 	3135	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.10	0.61	
ABCA1	ENST00000374736.3	ATP-binding cassette, sub-family A (ABC1), member 1 	184	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.11	0.70	2005, 2007, 2009, 2011
SEZ6	ENST00000360295.9	seizure related 6 homolog (mouse) 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.10	0.64	2005, 2007, 2009, 2011
STX1A	ENST00000395156.3	syntaxin 1A (brain) 	82	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.10	0.43	2007, 2009, 2011
WARS2	ENST00000369426.5	tryptophanyl tRNA synthetase 2, mitochondrial 	205	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.11	ORF	
PHF21A	ENST00000257821.4	PHD finger protein 21A 	301	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.10	0.83	2005, 2007, 2009, 2011
PACSIN1	ENST00000244458.2	protein kinase C and casein kinase substrate in neurons 1 	25	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.10	0.83	2005, 2007, 2009, 2011
CCSER1	ENST00000509176.1	coiled-coil serine-rich protein 1 	5	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.10	0.78	2011
RC3H1	ENST00000367696.2	ring finger and CCCH-type domains 1 	165	2	1	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.10	-0.12	0.91	2009, 2011
KDM2A	ENST00000529006.2	lysine (K)-specific demethylase 2A 	729	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.10	-0.10	0.81	2005, 2007, 2009, 2011
