Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Axl	ENSMUST00000002677.5	AXL receptor tyrosine kinase 	2495	1	0	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.18	-0.21	0.39	2005, 2007, 2009, 2011
Fignl2	ENSMUST00000178140.1	fidgetin-like 2 	173	2	1	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.18	-0.18	0.96	2007, 2011
Wdtc1	ENSMUST00000105906.1	WD and tetratricopeptide repeats 1 	108	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.18	-0.19	0.38	2005, 2007, 2009, 2011
Upf3b	ENSMUST00000076265.7	UPF3 regulator of nonsense transcripts homolog B (yeast) 	362	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.17	0.86	2005, 2007, 2009, 2011
Snap23	ENSMUST00000110711.3	synaptosomal-associated protein 23 	1805	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.17	-0.18	0.89	2005, 2007, 2009, 2011
Sin3a	ENSMUST00000167715.2	transcriptional regulator, SIN3A (yeast) 	3576	1	0	1	0	2	0	0	2	0	mmu-miR-9-5p	-0.17	-0.25	0.89	2005, 2007, 2009, 2011
Rbms1	ENSMUST00000028347.7	RNA binding motif, single stranded interacting protein 1 	13703	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.18	0.93	
Hunk	ENSMUST00000065856.6	hormonally upregulated Neu-associated kinase 	167	1	1	0	0	1	0	0	1	2	mmu-miR-9-5p	-0.17	-0.17	0.87	2005, 2007, 2009, 2011
Cmah	ENSMUST00000167746.2	cytidine monophospho-N-acetylneuraminic acid hydroxylase 	408	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.17	-0.17	< 0.1	2009, 2011
Pptc7	ENSMUST00000053426.9	PTC7 protein phosphatase homolog (S. cerevisiae) 	2044	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.18	0.93	2009, 2011
Oxsr1	ENSMUST00000040853.5	oxidative-stress responsive 1 	2822	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.17	0.87	2005, 2007, 2009, 2011
Cyhr1	ENSMUST00000081291.7	cysteine and histidine rich 1 	489	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.17	-0.38	0.93	
Fzd7	ENSMUST00000114246.3	frizzled homolog 7 (Drosophila) 	197	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.79	< 0.1	
D1Ertd622e	ENSMUST00000053033.8	DNA segment, Chr 1, ERATO Doi 622, expressed 	911	1	0	0	1	6	1	1	4	4	mmu-miR-9-5p	-0.17	-0.42	0.94	2009, 2011
Arfip2	ENSMUST00000131446.2	ADP-ribosylation factor interacting protein 2 	499	1	0	1	0	2	1	0	1	1	mmu-miR-9-5p	-0.17	-0.18	0.77	2005, 2007, 2009, 2011
Shb	ENSMUST00000061986.6	src homology 2 domain-containing transforming protein B 	632	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.17	0.54	2007, 2011
Lin7a	ENSMUST00000020057.9	lin-7 homolog A (C. elegans) 	203	1	0	1	0	2	0	0	2	2	mmu-miR-9-5p	-0.17	-0.28	0.86	2009, 2011
Hist3h2a	ENSMUST00000108817.4	histone cluster 3, H2a 	668	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.17	0.81	2005, 2007, 2009, 2011
Fgf5	ENSMUST00000031280.1	fibroblast growth factor 5 	68	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.17	0.58	2005, 2007, 2009, 2011
Fgf9	ENSMUST00000165526.2	fibroblast growth factor 9 	140	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.17	-0.29	0.77	2011
Mmp16	ENSMUST00000029881.4	matrix metallopeptidase 16 	95	2	0	1	1	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.27	0.99	2005, 2007, 2011
Elmod2	ENSMUST00000177594.2	ELMO/CED-12 domain containing 2 	786	1	0	0	1	1	0	1	0	2	mmu-miR-9-5p	-0.17	-0.20	0.75	2005, 2007, 2009, 2011
Pde7b	ENSMUST00000020165.8	phosphodiesterase 7B 	190	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.18	0.40	2005, 2007, 2011
Ptprg	ENSMUST00000022264.7	protein tyrosine phosphatase, receptor type, G 	1653	1	1	0	0	1	0	0	1	2	mmu-miR-9-5p	-0.17	-0.21	0.81	2009, 2011
Cxcr4	ENSMUST00000052172.6	chemokine (C-X-C motif) receptor 4 	26	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.26	0.53	2005, 2007, 2009, 2011
Ppp4r1	ENSMUST00000073104.5	protein phosphatase 4, regulatory subunit 1 	949	1	0	1	0	1	0	0	1	0	mmu-miR-9-5p	-0.17	-0.18	0.42	2005, 2007, 2009, 2011
Erbb2ip	ENSMUST00000022222.6	Erbb2 interacting protein 	52	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.18	0.86	2005, 2007, 2009, 2011
Gopc	ENSMUST00000105475.3	golgi associated PDZ and coiled-coil motif containing 	1074	1	0	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.17	-0.17	0.88	2007, 2009, 2011
Lhx5	ENSMUST00000031591.8	LIM homeobox protein 5 	5	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.17	0.66	2007, 2009, 2011
4933426M11Rik	ENSMUST00000068519.5	RIKEN cDNA 4933426M11 gene 	1522	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.17	-0.17	0.54	2007, 2009, 2011
Ubash3b	ENSMUST00000044155.9	ubiquitin associated and SH3 domain containing, B 	36	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.25	0.77	2007
Slc6a2	ENSMUST00000072939.6	solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2 	44	1	1	0	0	0	0	0	0	2	mmu-miR-9-5p	-0.17	-0.21	0.64	2009, 2011
Ccdc6	ENSMUST00000147545.2	coiled-coil domain containing 6 	920	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.17	-0.17	0.86	2005, 2007, 2009, 2011
4930579G24Rik	ENSMUST00000029388.8	RIKEN cDNA 4930579G24 gene 	33	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.34	0.76	2011
Scube2	ENSMUST00000007423.6	signal peptide, CUB domain, EGF-like 2 	339	1	0	1	0	2	0	0	2	0	mmu-miR-9-5p	-0.17	-0.20	0.72	
Cbx5	ENSMUST00000118152.2	chromobox 5 	1766	1	1	0	0	1	0	1	0	2	mmu-miR-9-5p	-0.17	-0.30	0.94	2009, 2011
Scyl3	ENSMUST00000027876.5	SCY1-like 3 (S. cerevisiae) 	588	1	0	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.17	-0.20	0.87	2005, 2007, 2009, 2011
Creb3l2	ENSMUST00000041093.5	cAMP responsive element binding protein 3-like 2 	655	1	0	0	1	1	0	1	0	0	mmu-miR-9-5p	-0.17	-0.17	0.80	2005, 2007, 2009, 2011
Lgalsl	ENSMUST00000047028.8	lectin, galactoside binding-like 	274	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.23	0.54	2009, 2011
Creb5	ENSMUST00000047450.7	cAMP responsive element binding protein 5 	82	2	0	2	0	0	0	0	0	0	mmu-miR-9-5p	-0.17	-0.27	0.91	2005, 2007
Fam179b	ENSMUST00000066296.7	family with sequence similarity 179, member B 	356	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.20	0.29	2007, 2011
Tmem170b	ENSMUST00000129449.1	transmembrane protein 170B 	158	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.16	-0.18	0.81	2011
Zdhhc5	ENSMUST00000035840.5	zinc finger, DHHC domain containing 5 	3066	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.16	0.73	2005, 2007, 2009, 2011
Kcna1	ENSMUST00000055168.3	potassium voltage-gated channel, shaker-related subfamily, member 1 	30	1	1	0	0	2	0	0	2	0	mmu-miR-9-5p	-0.16	-0.16	0.39	2007, 2009, 2011
Mbnl1	ENSMUST00000099087.2	muscleblind-like 1 (Drosophila) 	10843	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.16	-0.16	0.77	2005, 2007, 2009, 2011
Tgfbr1	ENSMUST00000007757.9	transforming growth factor, beta receptor I 	1724	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.16	-0.16	0.47	2007, 2009, 2011
Ppip5k2	ENSMUST00000042509.7	diphosphoinositol pentakisphosphate kinase 2 	1566	1	0	0	1	1	0	1	0	2	mmu-miR-9-5p	-0.16	-0.16	0.90	2007, 2009, 2011
Efna1	ENSMUST00000029566.3	ephrin A1 	205	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.16	0.71	2005, 2007, 2009, 2011
Klhl42	ENSMUST00000036003.7	kelch-like 42 	477	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.16	-0.22	0.79	2007, 2009, 2011
Sos1	ENSMUST00000068714.5	son of sevenless homolog 1 (Drosophila) 	547	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.17	0.89	2009, 2011
Ubr5	ENSMUST00000110336.2	ubiquitin protein ligase E3 component n-recognin 5 	901	1	0	0	1	1	0	0	1	3	mmu-miR-9-5p	-0.16	-0.17	0.95	2007, 2009, 2011
March1	ENSMUST00000110255.2	membrane-associated ring finger (C3HC4) 1 	57	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.16	-0.16	0.80	2009, 2011
Zfp202	ENSMUST00000168832.1	zinc finger protein 202 	50	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.16	ORF	
Lin7c	ENSMUST00000028583.7	lin-7 homolog C (C. elegans) 	1842	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.18	0.55	2005, 2007, 2009, 2011
S100pbp	ENSMUST00000106061.3	S100P binding protein 	727	1	0	0	1	1	0	1	0	2	mmu-miR-9-5p	-0.16	-0.17	0.80	2007
Slc8a1	ENSMUST00000163680.3	solute carrier family 8 (sodium/calcium exchanger), member 1 	1757	2	1	0	1	3	1	0	2	3	mmu-miR-9-5p	-0.16	-0.40	0.94	2007, 2009, 2011
Esyt2	ENSMUST00000100986.2	extended synaptotagmin-like protein 2 	2527	1	0	1	0	0	0	0	0	4	mmu-miR-9-5p	-0.16	-0.16	0.89	2007, 2009, 2011
Thap2	ENSMUST00000020346.4	THAP domain containing, apoptosis associated protein 2 	411	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.16	0.83	2007, 2009, 2011
Ccne1	ENSMUST00000108023.4	cyclin E1 	82	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.16	-0.16	0.81	2005, 2007, 2009, 2011
Rorb	ENSMUST00000040153.9	RAR-related orphan receptor beta 	5	1	0	0	1	1	0	1	0	1	mmu-miR-9-5p	-0.16	-0.16	0.66	2011
Rsc1a1	ENSMUST00000105782.1	regulatory solute carrier protein, family 1, member 1 	874	2	1	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.16	-0.25	0.96	
Hs3st3b1	ENSMUST00000094103.3	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1 	907	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.16	-0.16	0.95	2009, 2011
Pcsk6	ENSMUST00000055576.6	proprotein convertase subtilisin/kexin type 6 	960	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.16	-0.16	0.73	2005, 2007, 2011
Pank3	ENSMUST00000018990.7	pantothenate kinase 3 	3244	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.16	0.89	2005, 2007, 2009, 2011
Gprasp2	ENSMUST00000173804.2	G protein-coupled receptor associated sorting protein 2 	97	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.16	0.75	2005, 2007, 2011
Rab38	ENSMUST00000107256.2	RAB38, member RAS oncogene family 	77	1	0	0	1	1	0	1	0	0	mmu-miR-9-5p	-0.16	-0.17	0.61	2005, 2007, 2009, 2011
Arhgef2	ENSMUST00000176500.2	rho/rac guanine nucleotide exchange factor (GEF) 2 	1011	1	0	1	0	1	0	1	0	1	mmu-miR-9-5p	-0.16	-0.19	0.90	2005, 2007, 2009, 2011
Dpp4	ENSMUST00000047812.7	dipeptidylpeptidase 4 	905	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.16	-0.16	0.61	2005, 2007, 2009, 2011
A730020M07Rik	ENSMUST00000050571.4	RIKEN cDNA A730020M07 gene 	22	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.22	< 0.1	
Megf10	ENSMUST00000075770.7	multiple EGF-like-domains 10 	10	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.16	0.71	2005, 2007, 2009, 2011
Phospho1	ENSMUST00000054173.3	phosphatase, orphan 1 	1391	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.16	-0.16	0.74	2005, 2007, 2011
Dock9	ENSMUST00000100299.4	dedicator of cytokinesis 9 	549	1	0	1	0	1	0	0	1	1	mmu-miR-9-5p	-0.16	-0.17	0.89	2005, 2007, 2009, 2011
Tgoln1	ENSMUST00000070524.4	trans-golgi network protein 	3978	1	0	1	0	1	1	0	0	1	mmu-miR-9-5p	-0.16	-0.17	0.68	2009, 2011
Pik3cb	ENSMUST00000035037.8	phosphatidylinositol 3-kinase, catalytic, beta polypeptide 	530	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.16	-0.21	0.91	2009, 2011
Cnot7	ENSMUST00000034012.4	CCR4-NOT transcription complex, subunit 7 	1545	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.16	-0.16	0.67	2005, 2007, 2009, 2011
Hiat1	ENSMUST00000029570.6	hippocampus abundant gene transcript 1 	754	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.15	0.61	2005, 2009, 2011
Mbtps1	ENSMUST00000098362.4	membrane-bound transcription factor peptidase, site 1 	26	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.15	0.36	2005, 2007, 2009, 2011
Rasgrf2	ENSMUST00000099326.4	RAS protein-specific guanine nucleotide-releasing factor 2 	405	1	1	0	0	1	1	0	0	0	mmu-miR-9-5p	-0.15	-0.15	< 0.1	2005, 2007, 2011
Fyco1	ENSMUST00000167595.3	FYVE and coiled-coil domain containing 1 	716	1	0	0	1	2	1	1	0	1	mmu-miR-9-5p	-0.15	-0.17	0.90	2005, 2007, 2009, 2011
Vat1	ENSMUST00000040430.7	vesicle amine transport protein 1 homolog (T californica) 	1543	2	0	1	1	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.15	0.72	2005, 2007, 2009, 2011
Chsy1	ENSMUST00000036372.6	chondroitin sulfate synthase 1 	945	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.16	0.92	2005, 2007, 2009, 2011
Foxf2	ENSMUST00000042054.2	forkhead box F2 	125	1	0	0	1	1	1	0	0	0	mmu-miR-9-5p	-0.15	-0.36	0.82	2005, 2007, 2009, 2011
Trim71	ENSMUST00000111816.2	tripartite motif-containing 71 	123	2	1	1	0	0	0	0	0	3	mmu-miR-9-5p	-0.15	-0.15	0.88	
Crybg3	ENSMUST00000044604.9	beta-gamma crystallin domain containing 3 	1091	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.15	-0.22	0.77	2007, 2009, 2011
5031439G07Rik	ENSMUST00000047144.7	RIKEN cDNA 5031439G07 gene 	1398	1	0	0	1	1	0	0	1	2	mmu-miR-9-5p	-0.15	-0.15	0.88	2009, 2011
Antxr2	ENSMUST00000031281.9	anthrax toxin receptor 2 	143	1	1	0	0	1	0	1	0	1	mmu-miR-9-5p	-0.15	-0.15	< 0.1	2005, 2007, 2009, 2011
Entpd5	ENSMUST00000021662.6	ectonucleoside triphosphate diphosphohydrolase 5 	2418	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.15	-0.15	0.95	2005, 2007, 2009, 2011
Psen1	ENSMUST00000101225.1	presenilin 1 	3593	1	0	0	1	1	0	1	0	2	mmu-miR-9-5p	-0.15	-0.17	0.83	2005, 2007, 2009, 2011
Pdk4	ENSMUST00000019721.4	pyruvate dehydrogenase kinase, isoenzyme 4 	508	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.15	-0.17	0.55	2005, 2007, 2009, 2011
Prrt2	ENSMUST00000159916.1	proline-rich transmembrane protein 2 	9	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.15	-0.17	0.45	2007, 2009, 2011
Slc6a6	ENSMUST00000032185.7	solute carrier family 6 (neurotransmitter transporter, taurine), member 6 	4087	1	1	0	0	2	0	1	1	2	mmu-miR-9-5p	-0.15	-0.15	0.93	2005, 2007, 2009, 2011
Trim55	ENSMUST00000029139.7	tripartite motif-containing 55 	1632	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.15	0.74	2005, 2007
Lmx1a	ENSMUST00000111377.2	LIM homeobox transcription factor 1 alpha 	8	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.15	0.72	2005, 2007, 2009, 2011
Dync1li2	ENSMUST00000041769.6	dynein, cytoplasmic 1 light intermediate chain 2 	2440	1	0	1	0	1	0	0	1	1	mmu-miR-9-5p	-0.15	-0.18	0.89	2007, 2011
Tmtc1	ENSMUST00000060095.9	transmembrane and tetratricopeptide repeat containing 1 	433	1	0	0	1	1	1	0	0	0	mmu-miR-9-5p	-0.15	-0.28	0.46	2007, 2009, 2011
Adam10	ENSMUST00000067880.7	a disintegrin and metallopeptidase domain 10 	1662	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.15	0.78	2005, 2007, 2009, 2011
Gpam	ENSMUST00000061856.5	glycerol-3-phosphate acyltransferase, mitochondrial 	336	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.20	0.86	2005, 2007
Sbno1	ENSMUST00000065263.6	sno, strawberry notch homolog 1 (Drosophila) 	3685	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.15	-0.15	0.93	2009, 2011
Sh3bgrl2	ENSMUST00000113215.4	SH3 domain binding glutamic acid-rich protein like 2 	125	1	0	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.15	-0.20	0.72	2005, 2007, 2009, 2011
Fam43b	ENSMUST00000105032.3	family with sequence similarity 43, member B 	7	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.15	-0.15	0.59	2005, 2007, 2009, 2011
Zfp263	ENSMUST00000162207.1	zinc finger protein 263 	408	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.15	0.12	2009, 2011
Dbnl	ENSMUST00000102928.4	drebrin-like 	1534	1	0	1	0	1	0	0	1	0	mmu-miR-9-5p	-0.15	-0.23	0.69	2005, 2007, 2009, 2011
Ddi2	ENSMUST00000102484.4	DNA-damage inducible protein 2 	2606	2	1	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.15	-0.17	0.96	
Adamts9	ENSMUST00000113438.2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9 	198	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.15	0.65	2007, 2009, 2011
Ralgds	ENSMUST00000028170.9	ral guanine nucleotide dissociation stimulator 	558	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.15	0.61	2005, 2007, 2009, 2011
Gabrb2	ENSMUST00000007797.4	gamma-aminobutyric acid (GABA) A receptor, subunit beta 2 	8	2	1	1	0	0	0	0	0	3	mmu-miR-9-5p	-0.15	-0.40	0.97	2007, 2009, 2011
D230025D16Rik	ENSMUST00000034361.4	RIKEN cDNA D230025D16 gene 	1624	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.15	-0.15	0.84	2009, 2011
Diap1	ENSMUST00000115634.2	diaphanous homolog 1 (Drosophila) 	3745	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.15	-0.15	0.75	2005, 2007, 2009, 2011
Ak4	ENSMUST00000102780.2	adenylate kinase 4 	1800	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.15	-0.15	0.74	2007, 2009, 2011
Ank	ENSMUST00000022875.6	progressive ankylosis 	1833	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.15	-0.15	0.89	2009, 2011
Ncor2	ENSMUST00000111398.2	nuclear receptor co-repressor 2 	479	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.14	-0.14	0.88	2005, 2007, 2009, 2011
Spag9	ENSMUST00000041956.8	sperm associated antigen 9 	2289	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.17	0.88	2009, 2011
Pik3c2a	ENSMUST00000170430.1	phosphatidylinositol 3-kinase, C2 domain containing, alpha polypeptide 	863	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.14	0.75	2009, 2011
Tulp4	ENSMUST00000149756.2	tubby like protein 4 	5	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.14	0.69	2005, 2007, 2009, 2011
Camkk2	ENSMUST00000111668.3	calcium/calmodulin-dependent protein kinase kinase 2, beta 	701	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.14	-0.15	0.37	2005, 2007, 2011
Adamts6	ENSMUST00000065766.6	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6 	49	1	1	0	0	1	0	1	0	1	mmu-miR-9-5p	-0.14	-0.18	0.63	2005, 2007
Vcl	ENSMUST00000022369.7	vinculin 	4532	1	0	0	1	0	0	0	0	1	mmu-miR-9-5p	-0.14	-0.15	0.84	2005, 2007, 2009, 2011
2310003H01Rik	ENSMUST00000026448.9	RIKEN cDNA 2310003H01 gene 	340	1	0	1	0	1	0	0	1	1	mmu-miR-9-5p	-0.14	-0.15	0.34	2007, 2009, 2011
Ciapin1	ENSMUST00000162538.2	cytokine induced apoptosis inhibitor 1 	2395	1	1	0	0	1	1	0	0	2	mmu-miR-9-5p	-0.14	-0.20	< 0.1	2005, 2007, 2009, 2011
Prim1	ENSMUST00000026461.7	DNA primase, p49 subunit 	828	1	1	0	0	1	0	0	1	0	mmu-miR-9-5p	-0.14	-0.44	< 0.1	2009, 2011
Slc25a35	ENSMUST00000018884.5	solute carrier family 25, member 35 	222	2	1	1	0	0	0	0	0	3	mmu-miR-9-5p	-0.14	-0.18	0.84	2009, 2011
Cecr2	ENSMUST00000112686.2	cat eye syndrome chromosome region, candidate 2 	350	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.14	-0.15	0.80	2009, 2011
Gdf11	ENSMUST00000026408.6	growth differentiation factor 11 	123	1	1	0	0	3*	0	1	1	3	mmu-miR-9-5p	-0.14	-0.22	0.94	
Ccng1	ENSMUST00000020576.7	cyclin G1 	1424	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.46	0.92	2005, 2007, 2009, 2011
Gpbp1l1	ENSMUST00000030460.9	GC-rich promoter binding protein 1-like 1 	1758	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.14	0.71	2005, 2007, 2009, 2011
Rhoj	ENSMUST00000055390.5	ras homolog gene family, member J 	1538	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.14	0.47	2005, 2007, 2009, 2011
Smap2	ENSMUST00000043200.7	small ArfGAP 2 	1113	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.17	< 0.1	2007, 2009, 2011
Pcsk2	ENSMUST00000028905.9	proprotein convertase subtilisin/kexin type 2 	7	1	0	1	0	0	0	0	0	1	mmu-miR-9-5p	-0.14	-0.20	0.83	2005, 2007, 2009, 2011
Chd3	ENSMUST00000108661.2	chromodomain helicase DNA binding protein 3 	48	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.14	-0.20	0.78	2009, 2011
Plekha1	ENSMUST00000120441.2	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1 	3231	1	0	0	1	0	0	0	0	2	mmu-miR-9-5p	-0.14	-0.14	0.85	2005, 2007, 2009, 2011
1700019D03Rik	ENSMUST00000050567.5	RIKEN cDNA 1700019D03 gene 	105	1	0	0	1	0	0	0	0	3	mmu-miR-9-5p	-0.14	-0.17	0.80	
Zfp395	ENSMUST00000066994.6	zinc finger protein 395 	1065	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.14	0.97	2009, 2011
Parg	ENSMUST00000022470.9	poly (ADP-ribose) glycohydrolase 	1461	1	0	1	0	1	0	1	0	3	mmu-miR-9-5p	-0.14	-0.23	0.87	2005, 2007, 2009, 2011
Chmp2b	ENSMUST00000004965.6	charged multivesicular body protein 2B 	3274	1	0	0	1	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.14	0.72	2005, 2007, 2009, 2011
Hmg20a	ENSMUST00000034879.3	high mobility group 20A 	416	1	0	1	0	3	0	1	2	1	mmu-miR-9-5p	-0.14	-0.15	0.56	2005, 2007, 2009, 2011
Slc39a9	ENSMUST00000085245.5	solute carrier family 39 (zinc transporter), member 9 	1215	2	1	1	0	0	0	0	0	2	mmu-miR-9-5p	-0.14	-0.21	0.84	2011
Fgf10	ENSMUST00000022246.8	fibroblast growth factor 10 	148	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.15	0.68	2009, 2011
Zfp319	ENSMUST00000057717.6	zinc finger protein 319 	157	1	0	1	0	1	0	1	0	1	mmu-miR-9-5p	-0.14	-0.14	0.45	2009, 2011
Lmna	ENSMUST00000029699.7	lamin A 	221	1	0	1	0	1	0	0	1	1	mmu-miR-9-5p	-0.14	-0.16	0.37	2005, 2007, 2009, 2011
Arid1b	ENSMUST00000115797.3	AT rich interactive domain 1B (SWI-like) 	424	1	0	1	0	2	0	1	1	2	mmu-miR-9-5p	-0.14	-0.26	0.89	2005, 2007, 2009, 2011
Bace1	ENSMUST00000034591.5	beta-site APP cleaving enzyme 1 	924	1	1	0	0	2	0	1	1	1	mmu-miR-9-5p	-0.14	-0.28	0.10	2005, 2007, 2009, 2011
Spock1	ENSMUST00000185502.1	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1 	7	1	1	0	0	0	0	0	0	1	mmu-miR-9-5p	-0.14	-0.14	0.58	2007, 2009, 2011
Alg6	ENSMUST00000097961.3	asparagine-linked glycosylation 6 (alpha-1,3,-glucosyltransferase) 	436	1	0	1	0	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.14	0.42	2007, 2009, 2011
Chst4	ENSMUST00000109222.2	carbohydrate (chondroitin 6/keratan) sulfotransferase 4 	45	1	1	0	0	0	0	0	0	0	mmu-miR-9-5p	-0.14	-0.14	< 0.1	2005, 2007, 2009, 2011
Dyrk2	ENSMUST00000004281.8	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 	1322	1	0	1	0	3	1	0	2	1	mmu-miR-9-5p	-0.14	-0.26	0.89	2007
