Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Anxa11	ENSMUST00000022416.9	annexin A11 	5	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.57	-0.57	0.85	2005, 2007, 2009, 2011
Rab27a	ENSMUST00000184146.2	RAB27A, member RAS oncogene family 	42	2	0	1	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.57	-0.95	0.79	2005, 2007, 2009, 2011
Lrrc1	ENSMUST00000183873.2	leucine rich repeat containing 1 	556	2	1	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.57	-0.64	> 0.99	2005, 2007, 2009, 2011
Chp1	ENSMUST00000119172.1	calcineurin-like EF hand protein 1 	4235	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.57	-0.57	0.94	2007, 2009, 2011
Ddx3x	ENSMUST00000000804.6	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked 	6252	1	0	1	0	1	0	1	0	0	mmu-miR-124-3p.1	-0.57	-0.57	0.89	2005, 2007, 2009, 2011
Fa2h	ENSMUST00000038475.8	fatty acid 2-hydroxylase 	16	2	2	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.57	-0.57	0.26	2005, 2007, 2009, 2011
Pcdh8	ENSMUST00000039568.5	protocadherin 8 	9	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.57	-0.57	0.83	2005, 2007, 2009, 2011
Pecr	ENSMUST00000027381.7	peroxisomal trans-2-enoyl-CoA reductase 	3376	1	1	0	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.56	-0.57	0.67	2007, 2009, 2011
Slc16a1	ENSMUST00000046212.1	solute carrier family 16 (monocarboxylic acid transporters), member 1 	1864	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.56	-0.56	0.96	2005, 2007, 2009, 2011
Tom1l1	ENSMUST00000020849.3	target of myb1-like 1 (chicken) 	111	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.56	-0.56	0.91	2005, 2007, 2009, 2011
Tmem104	ENSMUST00000100235.3	transmembrane protein 104 	248	2	0	2	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.56	-0.56	0.99	2007, 2009, 2011
Ahr	ENSMUST00000116436.3	aryl-hydrocarbon receptor 	376	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.56	-0.56	0.88	2005, 2007, 2009, 2011
Fzd4	ENSMUST00000058755.3	frizzled homolog 4 (Drosophila) 	1499	2	0	2	0	2	0	0	2	5	mmu-miR-124-3p.1	-0.56	-0.59	0.94	2005, 2007, 2009, 2011
Vat1	ENSMUST00000040430.7	vesicle amine transport protein 1 homolog (T californica) 	1543	2	1	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.56	-0.56	0.95	2005, 2007, 2009, 2011
Plcb1	ENSMUST00000110116.2	phospholipase C, beta 1 	265	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.55	-0.71	0.90	2005, 2007, 2011
Nme4	ENSMUST00000025007.5	NME/NM23 nucleoside diphosphate kinase 4 	155	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.55	-0.55	0.78	2005, 2007, 2009, 2011
Bmp6	ENSMUST00000171970.1	bone morphogenetic protein 6 	708	3	1	1	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.55	-0.55	0.95	2005, 2007, 2009, 2011
Sertad2	ENSMUST00000093292.5	SERTA domain containing 2 	635	2	0	2	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.54	-0.55	0.99	2005, 2007, 2009, 2011
Cpt1a	ENSMUST00000025835.4	carnitine palmitoyltransferase 1a, liver 	5503	2	1	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.54	-0.55	> 0.99	2009, 2011
Prrx1	ENSMUST00000075805.7	paired related homeobox 1 	1994	2	2	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.54	-0.55	< 0.1	2005, 2007, 2009, 2011
Rarg	ENSMUST00000043172.9	retinoic acid receptor, gamma 	130	2	0	2	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.54	-0.58	> 0.99	2005, 2007, 2009, 2011
Spopl	ENSMUST00000132484.1	speckle-type POZ protein-like 	543	1	0	1	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.54	-0.60	0.84	2007, 2009, 2011
Slc16a13	ENSMUST00000060010.2	solute carrier family 16 (monocarboxylic acid transporters), member 13 	168	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.54	-0.54	0.91	2009, 2011
Ccnd2	ENSMUST00000000188.8	cyclin D2 	9744	1	1	0	0	1	0	1	0	4	mmu-miR-124-3p.1	-0.53	-0.54	0.88	2005, 2007, 2009, 2011
Tm7sf2	ENSMUST00000113543.3	transmembrane 7 superfamily member 2 	101	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.53	-0.55	ORF	
Tub	ENSMUST00000033341.6	tubby candidate gene 	101	2	1	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.53	-0.53	0.99	2005, 2007, 2009, 2011
Mcu	ENSMUST00000020312.7	mitochondrial calcium uniporter 	1548	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.53	-0.53	0.86	2007
D10Bwg1379e	ENSMUST00000019999.5	DNA segment, Chr 10, Brigham & Women's Genetics 1379 expressed 	178	2	1	1	0	1	0	0	1	2	mmu-miR-124-3p.1	-0.53	-0.53	> 0.99	2007, 2009, 2011
Smco4	ENSMUST00000045620.4	single-pass membrane protein with coiled-coil domains 4 	745	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.53	-0.53	0.85	2007, 2009, 2011
Vim	ENSMUST00000028062.2	vimentin 	59733	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.53	-0.53	0.91	2005, 2007, 2009, 2011
Mylip	ENSMUST00000038275.9	myosin regulatory light chain interacting protein 	361	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.53	-0.54	0.83	2005, 2007, 2009, 2011
Zbtb20	ENSMUST00000114694.3	zinc finger and BTB domain containing 20 	293	4	1	2	1	2	0	0	2	11	mmu-miR-124-3p.1	-0.52	-0.73	> 0.99	
Gm340	ENSMUST00000172371.1	predicted gene 340 	66	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.52	-0.53	0.96	
Tor3a	ENSMUST00000079625.5	torsin family 3, member A 	245	1	1	0	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.52	-0.55	0.90	2005, 2007, 2009, 2011
Ppp1r3b	ENSMUST00000070481.6	protein phosphatase 1, regulatory (inhibitor) subunit 3B 	106	1	0	1	0	2	0	2	0	1	mmu-miR-124-3p.1	-0.52	-0.62	0.92	2007, 2009, 2011
Gm9938	ENSMUST00000067077.1	predicted gene 9938 	1271	1	0	1	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.52	-0.52	0.89	
Papss2	ENSMUST00000025833.6	3'-phosphoadenosine 5'-phosphosulfate synthase 2 	1839	1	0	1	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.52	-0.54	0.90	2007, 2009, 2011
Wipf2	ENSMUST00000037480.8	WAS/WASL interacting protein family, member 2 	310	3	0	2	1	1	0	1	0	4	mmu-miR-124-3p.1	-0.52	-0.66	> 0.99	2007, 2009, 2011
Mdk	ENSMUST00000111309.2	midkine 	848	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.52	-0.52	0.78	2005, 2007, 2009, 2011
Rffl	ENSMUST00000074515.5	ring finger and FYVE like domain containing protein 	625	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.52	-0.52	0.95	2005, 2007, 2009, 2011
Cbfb	ENSMUST00000052209.3	core binding factor beta 	6247	1	0	0	1	1	0	1	0	0	mmu-miR-124-3p.1	-0.51	-0.52	0.74	2005, 2007, 2009, 2011
Eci2	ENSMUST00000171229.2	enoyl-Coenzyme A delta isomerase 2 	325	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.51	-0.52	0.87	2007, 2009, 2011
Galnt10	ENSMUST00000066987.8	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10 	589	2	0	2	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.51	-0.53	> 0.99	2005, 2007, 2009, 2011
Alg2	ENSMUST00000044148.2	asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase) 	304	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.51	-0.51	0.91	2005, 2007, 2009, 2011
Ctdspl	ENSMUST00000073109.6	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like 	1316	2	0	1	1	1	0	0	1	1	mmu-miR-124-3p.1	-0.51	-0.51	0.97	2005, 2007, 2009, 2011
Ptpn9	ENSMUST00000034832.6	protein tyrosine phosphatase, non-receptor type 9 	253	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.51	-0.53	0.96	2005, 2007, 2009, 2011
Anks1	ENSMUST00000025058.8	ankyrin repeat and SAM domain containing 1 	1368	2	0	2	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.51	-0.51	0.98	
Iqgap1	ENSMUST00000167377.1	IQ motif containing GTPase activating protein 1 	6809	1	1	0	0	1	0	1	0	4	mmu-miR-124-3p.1	-0.51	-0.52	0.89	2005, 2007, 2009, 2011
Shkbp1	ENSMUST00000003857.6	Sh3kbp1 binding protein 1 	152	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.51	-0.51	0.86	2005, 2007, 2009, 2011
Aldh9a1	ENSMUST00000028004.9	aldehyde dehydrogenase 9, subfamily A1 	1180	1	0	1	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.50	-0.50	0.53	2005, 2007, 2009, 2011
Mtmr12	ENSMUST00000038172.9	myotubularin related protein 12 	508	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.50	-0.57	0.83	2005, 2007, 2009, 2011
Bcl7a	ENSMUST00000120593.2	B cell CLL/lymphoma 7A 	79	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.50	-0.73	0.92	2005, 2007, 2009, 2011
Kcnk10	ENSMUST00000110113.1	potassium channel, subfamily K, member 10 	5	1	1	0	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.50	-0.50	0.96	2005, 2007, 2009, 2011
Gm17296	ENSMUST00000170518.1	predicted gene, 17296 	125	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.50	-0.50	0.95	2011
Ppfibp2	ENSMUST00000040056.8	PTPRF interacting protein, binding protein 2 (liprin beta 2) 	129	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.50	-0.50	0.78	2007, 2009, 2011
Vldlr	ENSMUST00000167487.2	very low density lipoprotein receptor 	1825	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.50	-0.57	0.78	2011
Pskh1	ENSMUST00000049699.8	protein serine kinase H1 	1615	1	0	1	0	2	0	2	0	0	mmu-miR-124-3p.1	-0.50	-0.50	0.60	2005, 2007, 2009, 2011
Ror2	ENSMUST00000130235.2	receptor tyrosine kinase-like orphan receptor 2 	44	1	0	1	0	1	0	1	0	0	mmu-miR-124-3p.1	-0.50	-0.50	0.79	2005, 2007, 2009, 2011
Myzap	ENSMUST00000093823.2	myocardial zonula adherens protein 	131	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.50	-0.53	0.69	2009, 2011
Smarcad1	ENSMUST00000031984.6	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 	1486	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.50	-0.50	0.95	2005, 2007, 2009, 2011
Rsrc2	ENSMUST00000050827.8	arginine/serine-rich coiled-coil 2 	804	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.50	-0.72	0.96	2007, 2011
Smad5	ENSMUST00000069557.8	SMAD family member 5 	2026	1	0	1	0	2	0	1	1	6	mmu-miR-124-3p.1	-0.50	-0.51	0.67	2005, 2007, 2009, 2011
Dmrta1	ENSMUST00000052478.2	doublesex and mab-3 related transcription factor like family A1 	17	1	0	1	0	1	1	0	0	1	mmu-miR-124-3p.1	-0.49	-0.67	0.89	2005, 2007, 2009, 2011
Mvp	ENSMUST00000165096.3	major vault protein 	456	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.49	-0.49	0.15	2009, 2011
Ptbp1	ENSMUST00000165704.2	polypyrimidine tract binding protein 1 	1338	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.49	-0.49	0.89	2005, 2007, 2009, 2011
Pde4d	ENSMUST00000099179.2	phosphodiesterase 4D, cAMP specific 	1608	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.49	-0.53	0.95	
Rbms1	ENSMUST00000028347.7	RNA binding motif, single stranded interacting protein 1 	13703	2	0	1	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.49	-0.49	0.98	2005, 2007, 2011
Xpo4	ENSMUST00000174545.2	exportin 4 	187	2	0	1	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.48	-0.49	0.99	2005, 2007
Gpr101	ENSMUST00000057645.5	G protein-coupled receptor 101 	5	2	0	2	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.48	-0.48	0.84	2009, 2011
Kif16b	ENSMUST00000043589.7	kinesin family member 16B 	222	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.48	-0.54	0.91	2007, 2009, 2011
Ccdc121	ENSMUST00000058825.4	coiled-coil domain containing 121 	11	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.48	-0.48	< 0.1	2011
Stt3a	ENSMUST00000120381.3	STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae) 	1589	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.48	-0.53	0.95	2009, 2011
Sft2d2	ENSMUST00000043338.4	SFT2 domain containing 2 	395	1	0	1	0	3	0	1	2	4	mmu-miR-124-3p.1	-0.48	-0.84	0.90	2005, 2007, 2009, 2011
Lcp1	ENSMUST00000145303.2	lymphocyte cytosolic protein 1 	333	1	0	0	1	2	0	1	1	0	mmu-miR-124-3p.1	-0.48	-0.49	0.74	2005, 2007, 2009, 2011
Plp2	ENSMUST00000033486.5	proteolipid protein 2 	20	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.48	-0.48	0.85	2005, 2007, 2009, 2011
Gltpd1	ENSMUST00000105586.1	glycolipid transfer protein domain containing 1 	1033	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.47	-0.47	ORF	
Orc2	ENSMUST00000027198.6	origin recognition complex, subunit 2 	1239	1	0	1	0	2	0	1	1	2	mmu-miR-124-3p.1	-0.47	-0.75	0.91	2007, 2009, 2011
Jade1	ENSMUST00000026865.9	jade family PHD finger 1 	8633	2	0	1	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.47	-0.48	0.99	2007, 2009, 2011
Ccdc86	ENSMUST00000025639.6	coiled-coil domain containing 86 	429	1	1	0	0	1	0	1	0	0	mmu-miR-124-3p.1	-0.47	-0.60	< 0.1	2007, 2009, 2011
Cdc42ep3	ENSMUST00000068958.7	CDC42 effector protein (Rho GTPase binding) 3 	1757	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.47	-0.49	0.91	2005, 2007
Gpm6b	ENSMUST00000112235.2	glycoprotein m6b 	415	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.47	-0.59	0.71	2005, 2007, 2009, 2011
Ccdc89	ENSMUST00000061391.7	coiled-coil domain containing 89 	29	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.47	-0.47	0.26	2007, 2011
Wtap	ENSMUST00000159986.2	Wilms tumour 1-associating protein 	103	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.47	-0.48	0.73	2005, 2007, 2009, 2011
Tor1aip2	ENSMUST00000111757.4	torsin A interacting protein 2 	1299	1	1	0	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.47	-0.48	0.66	2009, 2011
Abhd4	ENSMUST00000180359.2	abhydrolase domain containing 4 	652	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.47	-0.47	0.90	2005, 2007, 2009, 2011
Tsc22d4	ENSMUST00000100539.4	TSC22 domain family, member 4 	131	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.46	-0.48	0.85	2005, 2007, 2009, 2011
Sdf2l1	ENSMUST00000023453.7	stromal cell-derived factor 2-like 1 	103	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.46	-0.46	0.91	2005, 2007, 2009, 2011
Bckdha	ENSMUST00000071329.6	branched chain ketoacid dehydrogenase E1, alpha polypeptide 	13476	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.46	-0.47	0.49	2005, 2007, 2009, 2011
Osbpl8	ENSMUST00000105275.2	oxysterol binding protein-like 8 	1442	2	0	2	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.46	-0.65	> 0.99	2005, 2007, 2009, 2011
Ssh2	ENSMUST00000037912.6	slingshot homolog 2 (Drosophila) 	845	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.46	-0.49	0.84	2005, 2007
Slc10a7	ENSMUST00000034111.8	solute carrier family 10 (sodium/bile acid cotransporter family), member 7 	233	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.46	-0.50	0.96	2007, 2009, 2011
Ppp1r13l	ENSMUST00000047621.8	protein phosphatase 1, regulatory (inhibitor) subunit 13 like 	531	2	0	1	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.46	-0.46	0.96	2005, 2007, 2009, 2011
Pip4k2c	ENSMUST00000013970.7	phosphatidylinositol-5-phosphate 4-kinase, type II, gamma 	927	1	0	1	0	1	0	1	0	0	mmu-miR-124-3p.1	-0.46	-0.46	0.88	2007, 2009, 2011
Cers2	ENSMUST00000015858.6	ceramide synthase 2 	3937	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.46	-0.46	0.73	2007, 2009, 2011
Gsn	ENSMUST00000028239.6	gelsolin 	93180	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.46	-0.46	0.89	2007, 2009, 2011
B930041F14Rik	ENSMUST00000099265.2	RIKEN cDNA B930041F14 gene 	38	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.46	-0.46	0.85	2009, 2011
Man2a1	ENSMUST00000086723.4	mannosidase 2, alpha 1 	10291	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.46	-0.46	0.93	2009, 2011
Cpd	ENSMUST00000021201.5	carboxypeptidase D 	3036	2	0	2	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.45	-0.48	> 0.99	2005, 2007, 2009, 2011
Itga7	ENSMUST00000099112.2	integrin alpha 7 	685	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.45	-0.46	0.76	2005, 2007, 2009, 2011
Rpp25l	ENSMUST00000038434.3	ribonuclease P/MRP 25 subunit-like 	1611	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.45	-0.45	0.29	2007, 2009, 2011
Sntb2	ENSMUST00000047425.3	syntrophin, basic 2 	169	2	0	2	0	0	0	0	0	4	mmu-miR-124-3p.1	-0.45	-0.61	> 0.99	2007, 2009, 2011
Pttg1ip	ENSMUST00000009435.6	pituitary tumor-transforming 1 interacting protein 	9041	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.45	-0.47	0.35	2005, 2007, 2009, 2011
1500009C09Rik	ENSMUST00000143238.1	RIKEN cDNA 1500009C09 gene 	5	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.45	-0.45	0.81	
Tfeb	ENSMUST00000086932.4	transcription factor EB 	786	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.45	-0.45	0.65	2005, 2007, 2009, 2011
Lrrc57	ENSMUST00000102496.2	leucine rich repeat containing 57 	74	1	1	0	0	2	0	1	1	1	mmu-miR-124-3p.1	-0.45	-0.72	0.96	2007, 2009, 2011
Plekhf2	ENSMUST00000054776.3	pleckstrin homology domain containing, family F (with FYVE domain) member 2 	208	1	1	0	0	1	1	0	0	1	mmu-miR-124-3p.1	-0.45	-0.80	0.96	2007, 2009, 2011
Tmed1	ENSMUST00000034698.7	transmembrane emp24 domain containing 1 	384	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.45	-0.46	0.73	2005, 2007, 2009, 2011
Mtx3	ENSMUST00000076169.3	metaxin 3 	491	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.45	-0.47	0.75	2011
Zcchc24	ENSMUST00000069180.7	zinc finger, CCHC domain containing 24 	6383	1	1	0	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.45	-0.46	0.96	2007, 2009, 2011
Casq2	ENSMUST00000029454.6	calsequestrin 2 	4540	1	0	1	0	1	0	1	0	5	mmu-miR-124-3p.1	-0.45	-0.62	0.90	2005, 2007, 2009, 2011
Dennd6a	ENSMUST00000037585.7	DENN/MADD domain containing 6A 	582	2	0	2	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.45	-0.56	> 0.99	2007, 2009, 2011
Crebrf	ENSMUST00000062519.8	CREB3 regulatory factor 	256	2	1	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.45	-0.46	0.99	2007, 2009, 2011
Manbal	ENSMUST00000081202.5	mannosidase, beta A, lysosomal-like 	1237	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.45	-0.48	0.16	2005, 2007, 2009, 2011
Tmco3	ENSMUST00000045229.5	transmembrane and coiled-coil domains 3 	1545	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.45	-0.45	0.92	2005, 2007, 2009, 2011
Itpr3	ENSMUST00000049308.8	inositol 1,4,5-triphosphate receptor 3 	777	1	0	0	1	1	1	0	0	0	mmu-miR-124-3p.1	-0.45	-0.45	0.72	2005, 2007, 2009, 2011
Atp7a	ENSMUST00000055941.6	ATPase, Cu++ transporting, alpha polypeptide 	88	2	1	1	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.45	-0.51	> 0.99	2005, 2007, 2009, 2011
Tead1	ENSMUST00000059768.11	TEA domain family member 1 	731	2	1	1	0	0	0	0	0	7	mmu-miR-124-3p.1	-0.45	-0.47	> 0.99	2005, 2007, 2011
Fundc2	ENSMUST00000033541.4	FUN14 domain containing 2 	4038	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.44	-0.45	0.66	2005, 2007, 2009, 2011
Arf2	ENSMUST00000057921.4	ADP-ribosylation factor 2 	1710	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.44	-0.44	0.95	2009, 2011
Slc9a9	ENSMUST00000033463.9	solute carrier family 9 (sodium/hydrogen exchanger), member 9 	83	1	0	1	0	1	0	1	0	0	mmu-miR-124-3p.1	-0.44	-0.45	0.90	2005, 2007, 2009, 2011
Atp6v0a2	ENSMUST00000037865.8	ATPase, H+ transporting, lysosomal V0 subunit A2 	1346	1	0	0	1	1	0	0	1	0	mmu-miR-124-3p.1	-0.44	-0.61	0.84	2005, 2007, 2009, 2011
Scamp2	ENSMUST00000045791.9	secretory carrier membrane protein 2 	2259	1	1	0	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.44	-0.44	0.82	2005, 2007, 2009, 2011
Pafah1b1	ENSMUST00000021091.9	platelet-activating factor acetylhydrolase, isoform 1b, subunit 1 	5902	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.44	-0.53	0.78	2005, 2007, 2009, 2011
Gna13	ENSMUST00000020930.8	guanine nucleotide binding protein, alpha 13 	1286	1	0	0	1	3	1	2	0	3	mmu-miR-124-3p.1	-0.44	-0.51	0.76	2005, 2007, 2009, 2011
C1galt1	ENSMUST00000040159.4	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase, 1 	659	3	0	2	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.44	-0.88	0.99	2005, 2007, 2009, 2011
Rad17	ENSMUST00000022136.7	RAD17 homolog (S. pombe) 	113	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.44	-0.55	0.59	2005, 2007, 2009, 2011
Chsy1	ENSMUST00000036372.6	chondroitin sulfate synthase 1 	945	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.44	-0.45	0.96	2005, 2007, 2009, 2011
Fam199x	ENSMUST00000047852.7	family with sequence similarity 199, X-linked 	16	2	1	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.44	-0.44	0.95	2007, 2009, 2011
Syt14	ENSMUST00000016344.7	synaptotagmin XIV 	81	2	0	2	0	0	0	0	0	8	mmu-miR-124-3p.1	-0.44	-0.52	> 0.99	2005, 2007
Kif26b	ENSMUST00000160789.1	kinesin family member 26B 	26	1	0	1	0	2	0	1	1	5	mmu-miR-124-3p.1	-0.44	-0.59	0.92	2007, 2011
Slc29a1	ENSMUST00000164769.2	solute carrier family 29 (nucleoside transporters), member 1 	1471	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.44	-0.45	0.80	2005, 2007, 2009, 2011
Fam122b	ENSMUST00000071023.6	family with sequence similarity 122, member B 	55	1	0	1	0	2	1	0	1	3	mmu-miR-124-3p.1	-0.44	-0.46	0.55	2007, 2009, 2011
Rhbdl3	ENSMUST00000017836.7	rhomboid, veinlet-like 3 (Drosophila) 	103	1	0	0	1	0	0	0	0	5	mmu-miR-124-3p.1	-0.43	-0.81	0.84	2007, 2009, 2011
Plxna3	ENSMUST00000004326.3	plexin A3 	231	1	0	1	0	1	1	0	0	0	mmu-miR-124-3p.1	-0.43	-0.45	0.89	2005, 2007, 2009, 2011
Fam177a	ENSMUST00000177768.1	family with sequence similarity 177, member A 	5	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.43	-0.43	0.94	2009, 2011
Zfp449	ENSMUST00000101560.3	zinc finger protein 449 	81	1	1	0	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.43	-0.43	0.84	2009, 2011
Gata6	ENSMUST00000047762.7	GATA binding protein 6 	407	1	0	1	0	1	0	1	0	2	mmu-miR-124-3p.1	-0.43	-0.62	0.91	2005, 2007, 2009, 2011
Nipa1	ENSMUST00000052204.5	non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human) 	194	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.43	-0.45	0.87	2005, 2007, 2009, 2011
Hadha	ENSMUST00000156859.1	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit 	29822	1	0	1	0	3	0	2	1	0	mmu-miR-124-3p.1	-0.43	-0.46	0.91	2005, 2007, 2009, 2011
Zfp219	ENSMUST00000067549.8	zinc finger protein 219 	825	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.43	-0.43	0.94	2009, 2011
