Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Pde3a	ENSMUST00000043259.8	phosphodiesterase 3A, cGMP inhibited 	654	1	1	0	0	3	1	2	0	4	mmu-miR-128-3p	-0.17	-0.18	0.77	2005, 2007, 2009, 2011
Ago2	ENSMUST00000044113.10	argonaute RISC catalytic subunit 2 	1138	2	0	0	2	3	0	2	1	3	mmu-miR-128-3p	-0.17	-0.19	0.91	2007, 2011
Hoxa10	ENSMUST00000125581.1	homeobox A10 	600	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.17	0.73	2005, 2007, 2009, 2011
St14	ENSMUST00000034478.2	suppression of tumorigenicity 14 (colon carcinoma) 	62	1	0	0	1	1	0	1	0	2	mmu-miR-128-3p	-0.17	-0.19	0.61	2005, 2007, 2009, 2011
Mgat1	ENSMUST00000101293.5	mannoside acetylglucosaminyltransferase 1 	1181	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.17	0.60	2005, 2007, 2009, 2011
Hcn4	ENSMUST00000034889.8	hyperpolarization-activated, cyclic nucleotide-gated K+ 4 	12	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.17	-0.17	0.72	2005, 2007, 2009, 2011
Hoxc6	ENSMUST00000001711.5	homeobox C6 	46	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.17	0.49	2005, 2007, 2009, 2011
Chka	ENSMUST00000072055.7	choline kinase alpha 	1500	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.17	-0.18	0.67	2005, 2007, 2011
Bcl3	ENSMUST00000120537.2	B cell leukemia/lymphoma 3 	50	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.17	0.72	2005, 2007, 2009, 2011
Oaf	ENSMUST00000034512.5	OAF homolog (Drosophila) 	4152	1	0	0	1	2	1	0	1	1	mmu-miR-128-3p	-0.17	-0.24	0.70	2007, 2009, 2011
Ube2v1	ENSMUST00000109207.4	ubiquitin-conjugating enzyme E2 variant 1 	18	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.17	0.66	2005, 2007, 2009, 2011
Skor1	ENSMUST00000119146.2	SKI family transcriptional corepressor 1 	5	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.17	0.53	2009, 2011
Hyou1	ENSMUST00000066601.7	hypoxia up-regulated 1 	57	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.17	0.68	2005, 2007, 2009, 2011
Lrrc10b	ENSMUST00000171400.2	leucine rich repeat containing 10B 	12	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.17	0.22	2011
Cd2ap	ENSMUST00000024709.7	CD2-associated protein 	141	1	0	0	1	2	0	1	1	2	mmu-miR-128-3p	-0.17	-0.27	0.68	2005, 2007, 2009, 2011
Itpkc	ENSMUST00000003850.7	inositol 1,4,5-trisphosphate 3-kinase C 	144	1	1	0	0	2	0	1	1	1	mmu-miR-128-3p	-0.17	-0.23	0.48	2005, 2007, 2009, 2011
Ccm2	ENSMUST00000000388.9	cerebral cavernous malformation 2 	958	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.17	0.65	2005, 2007, 2009, 2011
Sfxn2	ENSMUST00000026011.6	sideroflexin 2 	29	1	1	0	0	1	0	0	1	0	mmu-miR-128-3p	-0.17	-0.17	< 0.1	2007, 2009, 2011
4932438A13Rik	ENSMUST00000057272.9	RIKEN cDNA 4932438A13 gene 	2781	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.17	-0.29	0.73	2011
Amer2	ENSMUST00000022561.6	APC membrane recruitment 2 	13	1	0	1	0	3	0	2	1	1	mmu-miR-128-3p	-0.17	-0.20	0.33	2007, 2009, 2011
Stk35	ENSMUST00000166282.2	serine/threonine kinase 35 	406	1	0	1	0	1	1	0	0	0	mmu-miR-128-3p	-0.17	-0.28	0.70	2005, 2007, 2009, 2011
Cdc14b	ENSMUST00000109770.1	CDC14 cell division cycle 14B 	89	1	0	1	0	2	0	2	0	1	mmu-miR-128-3p	-0.17	-0.27	0.27	2007, 2009, 2011
Bcorl1	ENSMUST00000136348.2	BCL6 co-repressor-like 1 	306	1	1	0	0	0	0	0	0	5	mmu-miR-128-3p	-0.17	-0.22	0.91	2005, 2007, 2009, 2011
Psen1	ENSMUST00000101225.1	presenilin 1 	3593	1	0	0	1	1	1	0	0	1	mmu-miR-128-3p	-0.16	-0.30	0.65	2005, 2007, 2009, 2011
Fbxl14	ENSMUST00000032094.6	F-box and leucine-rich repeat protein 14 	113	1	0	0	1	2	1	0	1	1	mmu-miR-128-3p	-0.16	-0.20	0.71	2009, 2011
Sema7a	ENSMUST00000043059.7	sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A 	252	1	0	0	1	1	0	0	1	0	mmu-miR-128-3p	-0.16	-0.17	0.57	2007, 2009, 2011
Irf4	ENSMUST00000021784.3	interferon regulatory factor 4 	35	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.16	-0.16	0.71	2005, 2007, 2009, 2011
Usp46	ENSMUST00000119154.2	ubiquitin specific peptidase 46 	244	1	0	0	1	1	0	1	0	1	mmu-miR-128-3p	-0.16	-0.24	0.67	2005, 2007, 2009, 2011
Tmtc2	ENSMUST00000061506.8	transmembrane and tetratricopeptide repeat containing 2 	25	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.16	-0.16	0.38	2007, 2009, 2011
Arfgef1	ENSMUST00000088615.5	ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited) 	2011	1	0	0	1	1	0	1	0	1	mmu-miR-128-3p	-0.16	-0.17	0.70	2005, 2007, 2009, 2011
Cbfa2t3	ENSMUST00000127984.2	core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human) 	162	1	0	0	1	1	0	0	1	1	mmu-miR-128-3p	-0.16	-0.17	0.72	2005, 2007, 2009, 2011
Adam19	ENSMUST00000011400.7	a disintegrin and metallopeptidase domain 19 (meltrin beta) 	1262	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.16	-0.16	0.61	2005, 2007, 2009, 2011
Ldlrad3	ENSMUST00000058790.6	low density lipoprotein receptor class A domain containing 3 	313	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.16	-0.16	0.19	2009, 2011
Myocd	ENSMUST00000102635.4	myocardin 	102	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.16	-0.21	0.65	2009, 2011
Baz2b	ENSMUST00000112550.2	bromodomain adjacent to zinc finger domain, 2B 	90	2	0	2	0	0	0	0	0	1	mmu-miR-128-3p	-0.16	-0.28	0.85	2005, 2007, 2009, 2011
Aldh5a1	ENSMUST00000037615.6	aldhehyde dehydrogenase family 5, subfamily A1 	1043	1	1	0	0	1	0	0	1	1	mmu-miR-128-3p	-0.16	-0.22	< 0.1	2005, 2007, 2011
Ccdc134	ENSMUST00000089174.4	coiled-coil domain containing 134 	662	1	0	1	0	1	0	1	0	2	mmu-miR-128-3p	-0.16	-0.21	0.20	2007, 2009, 2011
Tmem110	ENSMUST00000006701.5	transmembrane protein 110 	856	1	0	0	1	1	0	0	1	1	mmu-miR-128-3p	-0.16	-0.30	0.62	2007, 2009, 2011
Ehd3	ENSMUST00000024860.7	EH-domain containing 3 	1012	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.16	-0.16	0.59	2005, 2007, 2009, 2011
Eif5	ENSMUST00000166123.2	eukaryotic translation initiation factor 5 	1831	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.16	-0.16	0.70	2007, 2009, 2011
Nrg1	ENSMUST00000073884.4	neuregulin 1 	189	1	0	0	1	0	0	0	0	5	mmu-miR-128-3p	-0.16	-0.18	0.60	
Med13	ENSMUST00000043624.8	mediator complex subunit 13 	741	1	0	1	0	1	0	0	1	2	mmu-miR-128-3p	-0.16	-0.21	0.72	2007, 2009, 2011
Peli3	ENSMUST00000120475.2	pellino 3 	65	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.16	-0.16	0.65	2005, 2007, 2009, 2011
Zkscan2	ENSMUST00000042470.8	zinc finger with KRAB and SCAN domains 2 	14	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.16	-0.33	0.70	2007
Map4k5	ENSMUST00000110567.2	mitogen-activated protein kinase kinase kinase kinase 5 	367	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.16	-0.16	0.49	2005, 2007, 2009, 2011
Plekhh1	ENSMUST00000039928.5	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1 	415	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.16	-0.16	0.58	2005, 2007, 2011
Fryl	ENSMUST00000101127.6	furry homolog-like (Drosophila) 	59	2	1	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.16	-0.16	0.84	2007, 2009, 2011
Wtap	ENSMUST00000159986.2	Wilms tumour 1-associating protein 	103	1	0	1	0	1	0	0	1	2	mmu-miR-128-3p	-0.16	-0.22	0.32	2005, 2007, 2009, 2011
Eya1	ENSMUST00000027066.7	eyes absent 1 homolog (Drosophila) 	503	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.16	-0.16	0.56	2005, 2007, 2009, 2011
Hmgb3	ENSMUST00000072699.7	high mobility group box 3 	203	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.16	-0.16	0.31	2005, 2007, 2009, 2011
Zbtb34	ENSMUST00000113158.2	zinc finger and BTB domain containing 34 	575	1	0	0	1	2	0	2	0	0	mmu-miR-128-3p	-0.16	-0.16	0.65	2009, 2011
Man2a1	ENSMUST00000086723.4	mannosidase 2, alpha 1 	10291	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.16	-0.16	0.71	2005, 2007, 2009, 2011
1810011O10Rik	ENSMUST00000052622.5	RIKEN cDNA 1810011O10 gene 	174	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.16	-0.35	0.67	2009, 2011
Cacnb2	ENSMUST00000114723.3	calcium channel, voltage-dependent, beta 2 subunit 	340	1	0	0	1	0	0	0	0	4	mmu-miR-128-3p	-0.16	-0.18	0.50	2005, 2007
Arhgef37	ENSMUST00000171629.1	Rho guanine nucleotide exchange factor (GEF) 37 	89	1	0	1	0	2	0	0	2	1	mmu-miR-128-3p	-0.16	-0.17	0.47	2007, 2009, 2011
Upf1	ENSMUST00000075666.6	UPF1 regulator of nonsense transcripts homolog (yeast) 	2828	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.16	-0.16	0.70	2007, 2009, 2011
Srsf1	ENSMUST00000079866.5	serine/arginine-rich splicing factor 1 	3442	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.16	-0.16	0.63	2007, 2009, 2011
Fosb	ENSMUST00000003640.2	FBJ osteosarcoma oncogene B 	9	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.62	2005, 2007, 2009, 2011
Pnisr	ENSMUST00000098238.3	PNN interacting serine/arginine-rich 	3635	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.59	2011
Syndig1	ENSMUST00000109935.2	synapse differentiation inducing 1 	7	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.42	2007, 2009, 2011
Gtf2a1	ENSMUST00000021345.7	general transcription factor II A, 1 	109	1	0	0	1	1	0	1	0	3	mmu-miR-128-3p	-0.15	-0.17	0.57	2011
Med14	ENSMUST00000096495.5	mediator complex subunit 14 	823	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.73	2007, 2009, 2011
Sema6d	ENSMUST00000103239.4	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D 	274	1	1	0	0	1	0	0	1	0	mmu-miR-128-3p	-0.15	-0.16	0.61	2005, 2007, 2009, 2011
Nptx1	ENSMUST00000026670.4	neuronal pentraxin 1 	13	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.15	-0.22	0.37	2005, 2007, 2009, 2011
Lox	ENSMUST00000171470.2	lysyl oxidase 	6524	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.15	-0.16	0.61	2009, 2011
Srp72	ENSMUST00000101087.4	signal recognition particle 72 	4585	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.27	0.38	2005, 2007, 2009, 2011
Creb1	ENSMUST00000087366.5	cAMP responsive element binding protein 1 	1211	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.15	-0.16	0.72	2005, 2007, 2009, 2011
Jmjd1c	ENSMUST00000051446.10	jumonji domain containing 1C 	1060	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.17	0.70	2005, 2007, 2011
Rora	ENSMUST00000034766.8	RAR-related orphan receptor alpha 	953	1	0	0	1	3	0	1	2	1	mmu-miR-128-3p	-0.15	-0.17	0.63	
Stox2	ENSMUST00000110367.3	storkhead box 2 	115	1	1	0	0	1	0	0	1	2	mmu-miR-128-3p	-0.15	-0.16	0.43	2009, 2011
Csrnp1	ENSMUST00000035101.7	cysteine-serine-rich nuclear protein 1 	17	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.20	0.62	2007, 2009, 2011
Mpp2	ENSMUST00000017458.5	membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2) 	10	1	0	1	0	1	0	0	1	0	mmu-miR-128-3p	-0.15	-0.15	0.67	2005, 2007, 2009, 2011
Sox11	ENSMUST00000079063.6	SRY (sex determining region Y)-box 11 	251	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.15	-0.17	0.61	2005, 2007, 2009, 2011
Lsamp	ENSMUST00000099761.4	limbic system-associated membrane protein 	28	1	0	1	0	1	0	0	1	1	mmu-miR-128-3p	-0.15	-0.34	0.15	
Hgf	ENSMUST00000030683.3	hepatocyte growth factor 	183	1	0	1	0	1	0	1	0	1	mmu-miR-128-3p	-0.15	-0.22	0.58	2005, 2007
Fgd6	ENSMUST00000020208.4	FYVE, RhoGEF and PH domain containing 6 	502	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.15	-0.18	0.70	2009, 2011
Tmbim6	ENSMUST00000023749.9	transmembrane BAX inhibitor motif containing 6 	7716	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.15	-0.21	0.72	2009, 2011
Fbxo18	ENSMUST00000071564.8	F-box protein 18 	174	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.18	< 0.1	2009, 2011
Nrp2	ENSMUST00000102822.3	neuropilin 2 	892	1	0	0	1	0	0	0	0	3	mmu-miR-128-3p	-0.15	-0.15	0.66	2005, 2007, 2009, 2011
Irs1	ENSMUST00000069799.2	insulin receptor substrate 1 	229	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.91	2005, 2007, 2009, 2011
Neto1	ENSMUST00000058829.2	neuropilin (NRP) and tolloid (TLL)-like 1 	6	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.45	2009, 2011
Josd1	ENSMUST00000023061.5	Josephin domain containing 1 	597	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.40	2007, 2009, 2011
Kirrel	ENSMUST00000159976.2	kin of IRRE like (Drosophila) 	961	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.88	2011
Ctdspl	ENSMUST00000073109.6	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like 	1316	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	-0.15	-0.15	0.66	2005, 2007, 2009, 2011
Wdtc1	ENSMUST00000105906.1	WD and tetratricopeptide repeats 1 	108	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.16	0.52	2005, 2007, 2009, 2011
Tet1	ENSMUST00000050826.8	tet methylcytosine dioxygenase 1 	33	1	0	0	1	1	1	0	0	0	mmu-miR-128-3p	-0.15	-0.19	0.73	2007, 2011
Rcan2	ENSMUST00000044895.6	regulator of calcineurin 2 	2257	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.17	0.58	2007, 2009, 2011
Wipf2	ENSMUST00000037480.8	WAS/WASL interacting protein family, member 2 	310	1	0	0	1	1	0	1	0	3	mmu-miR-128-3p	-0.15	-0.20	0.67	2007, 2009, 2011
Pom121	ENSMUST00000111171.3	nuclear pore membrane protein 121 	794	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.16	0.52	2005, 2007, 2009, 2011
Tapt1	ENSMUST00000055128.7	transmembrane anterior posterior transformation 1 	413	1	0	0	1	1	1	0	0	0	mmu-miR-128-3p	-0.15	-0.18	0.64	2007, 2009, 2011
Spopl	ENSMUST00000132484.1	speckle-type POZ protein-like 	543	1	1	0	0	1	1	0	0	0	mmu-miR-128-3p	-0.15	-0.20	0.40	2007
Ccnj	ENSMUST00000025983.7	cyclin J 	116	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.15	-0.16	0.71	2005, 2007, 2009, 2011
Scaf11	ENSMUST00000047835.6	SR-related CTD-associated factor 11 	2574	1	0	0	1	3	0	3	0	0	mmu-miR-128-3p	-0.15	-0.18	0.72	2007, 2009, 2011
Brpf3	ENSMUST00000004985.9	bromodomain and PHD finger containing, 3 	911	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.15	-0.18	0.61	2005, 2007, 2009, 2011
Chst1	ENSMUST00000065797.6	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1 	468	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.52	2005, 2007, 2009, 2011
Zhx1	ENSMUST00000175805.3	zinc fingers and homeoboxes 1 	1775	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.15	-0.15	< 0.1	2005, 2007, 2009, 2011
Sertad2	ENSMUST00000093292.5	SERTA domain containing 2 	635	2	1	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.15	-0.15	0.63	2005, 2007, 2009, 2011
Mllt10	ENSMUST00000114671.2	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10 	24	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.60	2005, 2007, 2009, 2011
Zmat3	ENSMUST00000029199.5	zinc finger matrin type 3 	1540	1	0	0	1	1	0	1	0	4	mmu-miR-128-3p	-0.15	-0.27	0.52	2009, 2011
Gmps	ENSMUST00000029405.7	guanine monophosphate synthetase 	941	1	0	0	1	0	0	0	0	3	mmu-miR-128-3p	-0.15	-0.15	0.73	2009, 2011
Vps4b	ENSMUST00000094646.5	vacuolar protein sorting 4b (yeast) 	227	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.15	-0.23	0.70	2005, 2007, 2009, 2011
Sipa1l3	ENSMUST00000183096.2	signal-induced proliferation-associated 1 like 3 	75	2	0	1	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.64	2007, 2009, 2011
Dvl2	ENSMUST00000190940.1	dishevelled 2, dsh homolog (Drosophila) 	761	1	1	0	0	2	0	1	1	2	mmu-miR-128-3p	-0.15	-0.22	0.18	2005, 2007, 2009, 2011
Efr3a	ENSMUST00000015146.10	EFR3 homolog A (S. cerevisiae) 	439	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.15	-0.25	0.64	2007, 2009, 2011
Elmo1	ENSMUST00000072519.5	engulfment and cell motility 1 	259	1	1	0	0	1	0	0	1	0	mmu-miR-128-3p	-0.15	-0.25	0.41	2005, 2007, 2009, 2011
Gm20431	ENSMUST00000125544.2	predicted gene 20431 	18	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.66	
Fgf14	ENSMUST00000095529.4	fibroblast growth factor 14 	19	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.65	2009, 2011
Tstd2	ENSMUST00000107772.2	thiosulfate sulfurtransferase (rhodanese)-like domain containing 2 	261	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	-0.15	-0.15	0.62	2007, 2009, 2011
Ptpre	ENSMUST00000073961.6	protein tyrosine phosphatase, receptor type, E 	946	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.15	-0.15	0.58	2005, 2007, 2009, 2011
Cnih3	ENSMUST00000027795.8	cornichon homolog 3 (Drosophila) 	6	1	0	1	0	6	1	3	2	3	mmu-miR-128-3p	-0.15	-0.93	0.29	2005, 2007, 2011
Nr1d2	ENSMUST00000090543.5	nuclear receptor subfamily 1, group D, member 2 	256	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.14	-0.15	0.54	2005, 2007, 2009, 2011
Lhx1	ENSMUST00000018842.8	LIM homeobox protein 1 	42	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.14	-0.15	0.60	
Klhdc8a	ENSMUST00000046071.4	kelch domain containing 8A 	337	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.14	-0.30	0.70	2007, 2009, 2011
Spty2d1	ENSMUST00000061639.7	SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae) 	96	1	1	0	0	1	0	0	1	0	mmu-miR-128-3p	-0.14	-0.20	0.63	2007, 2009, 2011
Klf3	ENSMUST00000165536.2	Kruppel-like factor 3 (basic) 	4159	1	0	0	1	1	0	1	0	1	mmu-miR-128-3p	-0.14	-0.16	0.73	
Cdh24	ENSMUST00000067784.6	cadherin-like 24 	11	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.14	-0.29	0.34	2005, 2007
Smap1	ENSMUST00000027339.8	small ArfGAP 1 	246	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.14	-0.23	0.57	2005, 2007, 2009, 2011
Kcnj3	ENSMUST00000112632.1	potassium inwardly-rectifying channel, subfamily J, member 3 	181	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.14	-0.20	0.49	
Pak2	ENSMUST00000023467.8	p21 protein (Cdc42/Rac)-activated kinase 2 	2128	1	0	1	0	2	0	2	0	1	mmu-miR-128-3p	-0.14	-0.28	0.35	2005, 2007, 2009, 2011
Hip1	ENSMUST00000060311.8	huntingtin interacting protein 1 	1166	1	1	0	0	1	0	1	0	0	mmu-miR-128-3p	-0.14	-0.15	0.87	2005, 2007, 2009, 2011
Arid2	ENSMUST00000096250.4	AT rich interactive domain 2 (ARID, RFX-like) 	2256	1	0	0	1	1	0	1	0	1	mmu-miR-128-3p	-0.14	-0.28	0.73	2005, 2007, 2009, 2011
Tbc1d22b	ENSMUST00000048677.7	TBC1 domain family, member 22B 	495	1	0	1	0	1	0	1	0	1	mmu-miR-128-3p	-0.14	-0.14	0.66	2005, 2007, 2009, 2011
Slc9a7	ENSMUST00000072451.5	solute carrier family 9 (sodium/hydrogen exchanger), member 7 	102	1	0	0	1	1	0	0	1	1	mmu-miR-128-3p	-0.14	-0.20	0.69	
Nptx2	ENSMUST00000071782.6	neuronal pentraxin 2 	103	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.14	-0.16	0.19	2005, 2007, 2009, 2011
Rxra	ENSMUST00000077257.6	retinoid X receptor alpha 	3750	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.14	-0.15	0.71	2005, 2007, 2009, 2011
Atp9a	ENSMUST00000109175.3	ATPase, class II, type 9A 	232	1	0	1	0	3	0	3	0	0	mmu-miR-128-3p	-0.14	-0.21	0.26	2007, 2009, 2011
Edem3	ENSMUST00000059498.6	ER degradation enhancer, mannosidase alpha-like 3 	1130	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.14	-0.14	0.72	2007, 2009, 2011
Cpeb3	ENSMUST00000079754.5	cytoplasmic polyadenylation element binding protein 3 	708	2	0	0	2	2	0	1	1	0	mmu-miR-128-3p	-0.14	-0.23	0.88	2005, 2007, 2009, 2011
Mbtd1	ENSMUST00000063718.5	mbt domain containing 1 	347	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.14	-0.16	0.67	2009, 2011
Lats1	ENSMUST00000165952.2	large tumor suppressor 	1908	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.14	-0.14	0.72	2009, 2011
Ankrd6	ENSMUST00000035719.5	ankyrin repeat domain 6 	61	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.14	-0.18	0.12	2009, 2011
Cpeb4	ENSMUST00000109412.3	cytoplasmic polyadenylation element binding protein 4 	4130	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.14	-0.14	0.69	2005, 2007
Rps6kb1	ENSMUST00000154617.2	ribosomal protein S6 kinase, polypeptide 1 	1121	2	1	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.14	-0.25	0.65	2005, 2007, 2009, 2011
Tsc1	ENSMUST00000028155.6	tuberous sclerosis 1 	1405	2	0	1	1	0	0	0	0	4	mmu-miR-128-3p	-0.14	-0.15	0.77	2005, 2007, 2009, 2011
Dennd1b	ENSMUST00000168527.2	DENN/MADD domain containing 1B 	918	1	0	1	0	1	0	1	0	1	mmu-miR-128-3p	-0.14	-0.15	0.36	2011
Ept1	ENSMUST00000145167.2	ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific) 	983	1	0	1	0	2	0	1	1	0	mmu-miR-128-3p	-0.14	-0.18	0.18	2007, 2009, 2011
Opn4	ENSMUST00000022331.2	opsin 4 (melanopsin) 	48	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.14	-0.33	< 0.1	2005, 2007, 2009, 2011
Sfrp1	ENSMUST00000033952.7	secreted frizzled-related protein 1 	472	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.14	-0.15	0.73	2005, 2007, 2009, 2011
Rhpn2	ENSMUST00000032705.7	rhophilin, Rho GTPase binding protein 2 	419	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.14	-0.14	< 0.1	2005, 2007, 2009, 2011
Ube2z	ENSMUST00000100528.4	ubiquitin-conjugating enzyme E2Z (putative) 	4100	1	0	1	0	2	0	1	1	0	mmu-miR-128-3p	-0.14	-0.16	0.26	2007, 2009, 2011
Brwd3	ENSMUST00000150434.2	bromodomain and WD repeat domain containing 3 	489	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.14	-0.15	0.67	
Rlim	ENSMUST00000121153.2	ring finger protein, LIM domain interacting 	1532	2	0	2	0	1	0	0	1	0	mmu-miR-128-3p	-0.13	-0.16	0.44	2007, 2009, 2011
Mtmr4	ENSMUST00000103179.4	myotubularin related protein 4 	504	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.13	-0.14	0.16	2005, 2007, 2009, 2011
Man1a	ENSMUST00000003843.9	mannosidase 1, alpha 	1237	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.14	0.73	2009, 2011
Mcoln2	ENSMUST00000011152.8	mucolipin 2 	17	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.13	-0.15	0.51	2005, 2007, 2009, 2011
